ID, tic_id, period, duration, depth, vshape, snr, oot_variability
399518437,399518437,10.0,0.012 d,0.00910794734954834,1.999884326111527,0.05652512666097307,0.16113094985485077
399518437,399518437,1.7908254128960117,0.012 d,0.004482865333557129,1.9286520578956463,0.02781749967058954,0.1611527055501938
158586133,158586133,9.222030951220905,0.012 d,0.019305884838104248,1.499887216973513,0.4828522358958104,0.039983008056879044
158586133,158586133,2.5754026559038126,0.012 d,0.001586318016052246,1.9996706028399196,0.03967249028111378,0.03998534008860588
158586133,158586133,1.005640137896622,0.012 d,0.00021886825561523438,1.9999699819648022,0.005473138842144958,0.03998953104019165
158586133,158586133,1.2880032285350957,0.012 d,0.0029889941215515137,1.944272043886025,0.07474491678075326,0.03998926281929016
950950276,950950276,8.121267951746258,0.011 d,0.04393875598907471,2.0,0.3776556998227105,0.11634606868028641
950950276,950950276,4.253289690017865,0.011 d,0.0022029876708984375,2.0,0.018938025618598617,0.11632615327835083
950950276,950950276,2.7926632100089135,0.011 d,0.001556098461151123,2.0000018838544493,0.013373319594779247,0.1163584291934967
950950276,950950276,1.0436713261917425,0.011 d,0.00041162967681884766,2.0,0.0035374538361570068,0.11636326462030411
21633235,21633235,2.6369631128818805,0.014 d,0.010593891143798828,2.0,0.1428316423728274,0.07417047768831253
21633235,21633235,1.0366511483670484,0.014 d,-0.0017485618591308594,1.9999981621686185,-0.02357942760047314,0.0741562470793724
21633235,21633235,7.4894584414162395,0.014 d,-0.0034651756286621094,2.0,-0.046717050596443765,0.07417368143796921
21633235,21633235,4.345170668999547,0.014 d,-0.0033811330795288086,2.0,-0.04557957251574115,0.07418088614940643
358165776,358165776,4.359858542576922,0.01 d,0.012480437755584717,2.0001593624303213,0.13672788677653464,0.09127938747406006
358165776,358165776,3.4002396405894286,0.01 d,0.0015878677368164062,2.0,0.01739514268065417,0.09128224849700928
358165776,358165776,1.2368876105516715,0.01 d,0.0008072853088378906,2.0005614825857148,0.00884409812025368,0.09127955138683319
358165776,358165776,1.4908176428169,0.01 d,-0.0012601613998413086,2.0,-0.013804507424362749,0.09128622710704803
270898354,270898354,9.400077015549876,0.014 d,0.1318456530570984,1.999993765820373,0.37423063521926764,0.35231122374534607
270898354,270898354,7.032233897581025,0.014 d,-0.010830044746398926,2.0,-0.030734723600112656,0.3523716330528259
270898354,270898354,1.6909810457964867,0.014 d,0.001230776309967041,1.9999959738139277,0.0034939038999608797,0.3522639274597168
270898354,270898354,3.8351393009949826,0.014 d,-0.0020345449447631836,1.9999959761740105,-0.005773918950646813,0.3523681163787842
202362742,202362742,9.810590845123457,0.094 d,0.027336597442626953,1.0020438729683263,0.5535026270230672,0.049388378858566284
202362742,202362742,6.048276766620245,0.094 d,0.00722503662109375,1.668168089478442,0.14622542855690965,0.04941026121377945
202362742,202362742,1.3055069526479335,0.094 d,0.0009586811065673828,1.9472608110213927,0.019341327333761982,0.04956645891070366
202362742,202362742,3.9268115400534396,0.094 d,0.009536206722259521,1.8340412283256975,0.19315810593597685,0.04936995357275009
48011814,48011814,9.843753344143478,0.01 d,0.06467169523239136,2.0,0.4597385406563644,0.14067059755325317
48011814,48011814,1.3187906734249595,0.01 d,-0.003021717071533203,2.0,-0.021483363170160603,0.1406538188457489
48011814,48011814,3.7837192605863423,0.01 d,-0.004233360290527344,2.0,-0.03008807850334855,0.14069892466068268
48011814,48011814,1.961658259758634,0.01 d,-0.0060520172119140625,1.7781467820237473,-0.04301401420780815,0.14069873094558716
328629385,328629385,9.088156943539834,0.034 d,0.010143876075744629,1.9999789874257965,0.15646515944704506,0.06483153253793716
328629385,328629385,3.8394557167789056,0.034 d,-0.0020530223846435547,1.9999981061285037,-0.03166230065994534,0.06484122574329376
328629385,328629385,7.176069949861095,0.034 d,0.003727734088897705,1.9999789215119075,0.05748322360469381,0.06484907865524292
328629385,328629385,2.9575566553958974,0.034 d,-0.0004214048385620117,1.9999943194695118,-0.006499051800292503,0.06484097242355347
130637127,130637127,2.3564166146808794,0.02 d,0.012047767639160156,1.8000040928818561,0.18868534822256838,0.06385110318660736
130637127,130637127,1.001125491265155,0.02 d,0.00015783309936523438,1.9999907568508404,0.0024697466527727873,0.06390659511089325
130637127,130637127,1.7767798083275017,0.02 d,0.0039424896240234375,1.9999907001168553,0.0617119193763032,0.06388538330793381
130637127,130637127,4.717031577580219,0.02 d,0.009678781032562256,1.9994016512176251,0.15148144822656498,0.06389416754245758
66140007,66140007,8.475934493557512,0.022 d,0.02836710214614868,1.9998365207731432,0.11931494937376479,0.23774977314272824
66140007,66140007,3.5090380712947877,0.022 d,8.238440041274941e-09,1.9999340972401638,3.4649464690118066e-08,0.23776529060272963
66140007,66140007,1.4511090440206358,0.022 d,-5.473538955413915e-09,2.0,-2.3023917459606312e-08,0.23773273879290163
66140007,66140007,1.0531055707361887,0.022 d,-4.210624515721406e-09,1.9998682379979926,-1.7714266011561236e-08,0.2376968096207507
171731624,171731624,3.9312311321416797,0.013000000000000001 d,0.015974044799804688,1.0103628521729242,0.3252704493313902,0.049110040068626404
171731624,171731624,2.3353066602667605,0.013000000000000001 d,0.0005880594253540039,1.99999085004151,0.011969375335334497,0.049130335450172424
171731624,171731624,6.2770098331558035,0.013000000000000001 d,-0.0004184246063232422,1.9834602829846588,-0.008519436861582665,0.04911411553621292
171731624,171731624,8.057572117733786,0.013000000000000001 d,-0.0012443065643310547,1.999981662700566,-0.025330697651350115,0.04912247508764267
115073581,115073581,6.463300131451014,0.019 d,0.08636343479156494,1.0008409356354242,0.3030566315560501,0.2849745750427246
115073581,115073581,9.810590845123457,0.019 d,-0.005646228790283203,1.9999528442050785,-0.01980650147030781,0.28506946563720703
115073581,115073581,2.410030128818746,0.019 d,0.017908334732055664,1.9999904008491483,0.06281373994636669,0.2851021885871887
115073581,115073581,3.800782211798019,0.019 d,0.010570287704467773,1.9995861429103021,0.037073702851574845,0.285115510225296
435210243,435210243,9.232410266503493,0.018000000000000002 d,0.03760826587677002,1.9997244647929502,0.22454820964065586,0.16748414933681488
435210243,435210243,1.7827858134277699,0.018000000000000002 d,0.0018842816352844238,1.999982698018598,0.011246546822204823,0.16754312813282013
435210243,435210243,4.224680252147404,0.018000000000000002 d,-0.003264307975769043,1.9999780994919587,-0.019490675057605256,0.1674804985523224
435210243,435210243,1.0590452313748415,0.018000000000000002 d,0.0005935430526733398,1.9999737867250054,0.0035432905562304343,0.16751182079315186
47481377,47481377,6.44152599949322,0.02 d,0.014665842056274414,2.0,0.14622054460693185,0.10029946267604828
47481377,47481377,1.5895352062322048,0.02 d,0.0010099411010742188,2.0,0.010067046057374409,0.10032149404287338
47481377,47481377,3.217896390867768,0.02 d,-0.0005548000335693359,2.0,-0.0055290700152349406,0.10034237802028656
47481377,47481377,4.851564149790499,0.02 d,0.0019592642784118652,2.0,0.019526508455969902,0.10033868998289108
416856967,416856967,8.324751436300215,0.011 d,0.025178134441375732,1.0227368929869023,0.3346645236107521,0.07523395121097565
416856967,416856967,1.5385197571238272,0.011 d,-0.003277420997619629,1.9999962149314174,-0.0435540349126945,0.07524953782558441
416856967,416856967,1.9288371161304612,0.011 d,-0.0003428459167480469,1.9999905503035775,-0.00455732829005905,0.07522958517074585
416856967,416856967,5.502955414627509,0.011 d,0.006805837154388428,1.9924757857356492,0.09043394858892236,0.0752575471997261
18782844,18782844,5.5777395543322195,0.013000000000000001 d,0.05189114809036255,1.999585214210149,0.4165624170877919,0.12456992268562317
18782844,18782844,8.717673233387845,0.013000000000000001 d,0.049884915351867676,2.000238864238132,0.40045561018486375,0.12457039952278137
18782844,18782844,1.1771596544606056,0.013000000000000001 d,0.002652287483215332,1.9997230395810186,0.021293833172306438,0.12455660104751587
18782844,18782844,1.6986066451333208,0.013000000000000001 d,0.006423473358154297,1.9997081227542488,0.0515618785723214,0.12457795441150665
315136775,315136775,7.958486494785899,0.016 d,0.030289947986602783,1.9999967226998727,0.16151654513935654,0.1875346451997757
315136775,315136775,2.755220279299949,0.016 d,0.0016689300537109375,1.9999963382667636,0.008899624944377344,0.18752813339233398
315136775,315136775,9.657303643970742,0.016 d,-0.0038154125213623047,1.999998770777995,-0.02034385313283881,0.18754620850086212
315136775,315136775,1.4708293458036283,0.016 d,0.00047475099563598633,1.9999967508419723,0.002531696466280958,0.18752287328243256
148654362,148654362,7.314615463173757,0.025 d,0.016622841358184814,1.9999907829709784,0.2298219731594866,0.07232920825481415
148654362,148654362,2.1976769315986604,0.025 d,0.005707204341888428,1.9999890728327632,0.07892442992634759,0.07231226563453674
148654362,148654362,9.711772168232287,0.025 d,0.006868302822113037,1.974350561914648,0.094840768295738,0.07241930812597275
148654362,148654362,3.132186272417951,0.025 d,-0.005406618118286133,2.0,-0.07467555120329614,0.07240144908428192
165821201,165821201,1.2438638272378062,0.015 d,0.007622361183166504,2.0,0.12390280714118279,0.061518874019384384
165821201,165821201,1.7569055400972047,0.015 d,-0.0012202262878417969,1.999990892780782,-0.019838595793334877,0.0615076944231987
165821201,165821201,3.1006368470975705,0.015 d,0.0026171207427978516,2.0,0.04254850866607414,0.06150910630822182
165821201,165821201,5.086272325993491,0.015 d,0.002559363842010498,2.0,0.041596997661446415,0.06152760982513428
232951587,232951587,7.143854230931982,0.027 d,0.12581264972686768,1.9999810637741904,0.2191990251664124,0.5739653706550598
232951587,232951587,9.592344506753546,0.027 d,0.006968319416046143,1.9999987409728484,0.012121337167763292,0.5748804211616516
232951587,232951587,5.33833667258481,0.027 d,0.0014840364456176758,1.9999987431565451,0.0025813718428919327,0.5749022364616394
232951587,232951587,4.153995750069098,0.027 d,-0.0038247108459472656,1.9999987477835974,-0.006664603279124404,0.5738842487335205
765065668,765065668,7.904954325216111,0.044 d,0.2373754382133484,2.0,0.14115634455838166,1.681649088859558
765065668,765065668,1.6626886908460208,0.044 d,-0.02300548553466797,1.9999743024582477,-0.013675372601535837,1.6822565793991089
765065668,765065668,2.6727989507129006,0.044 d,0.02734506130218506,1.999993585918485,0.01625532136834194,1.6822221279144287
765065668,765065668,2.0267044683987034,0.044 d,0.0,1.9999353616519537,0.0,1.6821606159210205
456724995,456724995,2.6339985704983535,0.01 d,0.0472712516784668,1.600134589886597,0.2300810656581642,0.2054547667503357
456724995,456724995,1.1291720945037094,0.01 d,0.009187817573547363,1.913112889547437,0.044718688146215775,0.2054581195116043
456724995,456724995,1.6758323948450773,0.01 d,0.00025522708892822266,1.8751813424809516,0.0012421862042051716,0.20546604692935944
456724995,456724995,9.027026129421198,0.01 d,0.015952646732330322,1.999987183341926,0.07763984907512572,0.20546983182430267
29257211,29257211,5.040706963624809,0.017 d,0.02770024538040161,991.4443033107821,0.6680362089588765,0.04146518558263779
29257211,29257211,3.93565569844221,0.017 d,0.005320131778717041,1.666415789833677,0.1281793364726431,0.04150537773966789
29257211,29257211,1.0424980037945302,0.017 d,0.0,1.9524210321576771,0.0,0.04148905351758003
29257211,29257211,2.05424700485139,0.017 d,-0.00109100341796875,2.0,-0.026279942986421768,0.04151467978954315
192973597,192973597,1.1653025337856275,0.026000000000000002 d,0.021360576152801514,1.9999816642291453,0.10131350699753028,0.21083641052246094
192973597,192973597,3.9534038178304525,0.026000000000000002 d,-0.008538126945495605,2.0,-0.040514115144189025,0.21074450016021729
192973597,192973597,3.1392407366349993,0.026000000000000002 d,-0.009364485740661621,2.0,-0.04443577092286741,0.2107420563697815
192973597,192973597,8.816288310994606,0.026000000000000002 d,0.01029050350189209,1.9999938222218716,0.04880767908313506,0.21083779633045197
304704850,304704850,6.305316455598439,0.013000000000000001 d,0.07900291681289673,1.012931410756213,0.4005179284373383,0.19725188612937927
304704850,304704850,2.019876728755355,0.013000000000000001 d,0.008349895477294922,1.9999974708565735,0.0423373391785626,0.19722296297550201
304704850,304704850,4.043352203934771,0.013000000000000001 d,0.003638923168182373,1.9999943066387391,0.018453640483933883,0.1971926987171173
304704850,304704850,2.5754026559038126,0.013000000000000001 d,0.0,1.9999943032644791,0.0,0.1971738487482071
263638925,263638925,9.149701734131035,0.016 d,0.04062855243682861,1.999984628391395,0.2643817814510291,0.15367379784584045
263638925,263638925,5.080554206611801,0.016 d,-0.0013484954833984375,1.9999904416506173,-0.008773363627497343,0.15370336174964905
263638925,263638925,1.2285677777103134,0.016 d,0.0017693042755126953,1.9999962128223143,0.01151315422667909,0.15367676317691803
263638925,263638925,1.766814729614692,0.016 d,0.0003936290740966797,2.0,0.0025607857005478314,0.15371417999267578
1204673951,1204673951,2.3458378918048686,0.015 d,0.05022454261779785,1.0008242036160273,0.34348799324949897,0.14621920883655548
1204673951,1204673951,1.7275101809484823,0.015 d,0.01520317792892456,1.9995982277141957,0.10392356087124147,0.14629192650318146
1204673951,1204673951,7.772693958258012,0.015 d,0.011073648929595947,2.0,0.07571905026869086,0.146246537566185
1204673951,1204673951,1.3055069526479335,0.015 d,0.0014128684997558594,1.9999873445691017,0.009656328364863699,0.1463152915239334
446454750,446454750,1.696697027449312,0.027 d,0.029292166233062744,1.9996787284373807,0.27237918737150585,0.10754186660051346
446454750,446454750,3.392598662758707,0.027 d,0.016559123992919922,1.9999707842118357,0.1539165254542177,0.10758509486913681
446454750,446454750,6.783606914108307,0.027 d,0.024093031883239746,1.9978568198269622,0.2241682989753612,0.10747742652893066
446454750,446454750,4.519652364880253,0.027 d,0.011165022850036621,1.9999693045456988,0.10386028723786184,0.10750040411949158
816370956,816370956,6.220777250763816,0.02 d,0.059467971324920654,2.0172360589655933,0.17893703324049967,0.33234021067619324
816370956,816370956,1.1692415772892004,0.02 d,0.002513289451599121,2.000000648069052,0.00756678835630518,0.3321474492549896
816370956,816370956,4.200986111178564,0.02 d,-0.006161928176879883,2.000000648285633,-0.01855486198677199,0.33209237456321716
816370956,816370956,3.018049989363803,0.02 d,0.0030367374420166016,2.0,0.009136374302270564,0.3323788344860077
18747353,18747353,8.649299739181263,0.02 d,0.0509723424911499,1.6850402374128504,0.2817376281398294,0.18092131614685059
18747353,18747353,1.6075161666931819,0.02 d,-0.0034714937210083008,1.9999987586131764,-0.019195282552173024,0.18085139989852905
18747353,18747353,3.6417424877108697,0.02 d,0.0014774203300476074,2.0,0.008167534798807276,0.18088938295841217
18747353,18747353,2.091553505223383,0.02 d,3.427267074584961e-05,1.9999958627918213,0.00018949389804931685,0.18086424469947815
163802843,163802843,2.733610839170548,0.025 d,0.013360440731048584,1.9999899887570842,0.05607788424077757,0.23824794590473175
163802843,163802843,1.56118307676743,0.025 d,0.0,1.999996251551083,0.0,0.23827232420444489
163802843,163802843,9.7336454999202,0.025 d,-0.0037169456481933594,1.9911381358789835,-0.015599804477113866,0.23826873302459717
163802843,163802843,2.1128353625871026,0.025 d,0.0011385679244995117,1.9999962508249896,0.0047774856424701515,0.2383194863796234
38840459,38840459,7.994375855868747,0.011 d,0.08393204212188721,1.0003111500073394,0.6153676730140636,0.13639332354068756
38840459,38840459,1.59850040398689,0.011 d,0.03873598575592041,1.2002572576299446,0.28389034906615335,0.1364469975233078
38840459,38840459,3.132186272417951,0.011 d,0.02762138843536377,1.999527257055299,0.20243579524065544,0.13644517958164215
38840459,38840459,5.332335175921431,0.011 d,0.06466501951217651,1.9999710683476022,0.47401982089776573,0.1364183872938156
18747353,18747353,8.649299739181263,0.02 d,0.0509723424911499,1.6850402374128504,0.2817376281398294,0.18092131614685059
18747353,18747353,1.6075161666931819,0.02 d,-0.0034714937210083008,1.9999987586131764,-0.019195282552173024,0.18085139989852905
18747353,18747353,3.6417424877108697,0.02 d,0.0014774203300476074,2.0,0.008167534798807276,0.18088938295841217
18747353,18747353,2.091553505223383,0.02 d,3.427267074584961e-05,1.9999958627918213,0.00018949389804931685,0.18086424469947815
385331518,385331518,8.55255252142526,0.031 d,0.021063625812530518,1.9996757954933604,0.1915663072676375,0.10995475202798843
385331518,385331518,4.509495856171168,0.031 d,0.0014927387237548828,1.750676058088002,0.013572476606425615,0.10998278111219406
385331518,385331518,6.1098188515451834,0.031 d,-0.006695866584777832,1.6672251090192112,-0.0609153612376005,0.10992082208395004
385331518,385331518,1.2203039076079445,0.031 d,-0.0007225275039672852,2.0,-0.006570437206171181,0.10996642708778381
173097622,173097622,2.849783842986387,0.017 d,0.0029259920120239258,1.9999816073448429,0.024294155255067906,0.12044016271829605
173097622,173097622,3.481516370513498,0.017 d,0.0008071660995483398,1.9953913857646854,0.006700438105092651,0.12046467512845993
173097622,173097622,1.351833804524712,0.017 d,-0.0004940032958984375,1.9999969419970158,-0.004101378474888954,0.12044811248779297
173097622,173097622,2.2200386100701963,0.017 d,-0.0009887218475341797,2.0,-0.008206820484769138,0.12047562748193741
335609834,335609834,9.83268674110336,0.01 d,0.04820084571838379,1.9822993531836224,0.36168328828930063,0.1332681030035019
335609834,335609834,1.7333496411387173,0.01 d,0.006606400012969971,1.9999979295694,0.0495649533560773,0.1332877278327942
335609834,335609834,4.057019847975521,0.01 d,0.007336735725402832,1.9999979252365456,0.05504835178620363,0.133278027176857
335609834,335609834,2.6399309918319656,0.01 d,0.0001119375228881836,1.999996683343086,0.0008397497653015666,0.13329866528511047
452981151,452981151,3.8698069603620615,0.015 d,0.008889555931091309,1.9999282270794307,0.10824560586996276,0.08212394267320633
452981151,452981151,2.5494615187250136,0.015 d,-0.00279390811920166,1.9999319162049596,-0.0340121023991107,0.08214452862739563
452981151,452981151,7.4894584414162395,0.015 d,-0.001877427101135254,199.7902260362374,-0.022856657705441336,0.08213917911052704
452981151,452981151,1.6422422657574647,0.015 d,0.001528620719909668,2.0,0.018610439617755242,0.0821378082036972
224288915,224288915,8.87599201343534,0.014 d,0.014611601829528809,1.9998436292903903,0.19976540430653386,0.07314380525622823
224288915,224288915,2.2001503977888075,0.014 d,5.075441256163771e-08,1.9998107262902627,6.937992365726688e-07,0.07315432172044725
224288915,224288915,1.1587669285187367,0.014 d,-1.1236643615575304e-08,1.9996847606586647,-1.5357974260630467e-07,0.07316488115480162
224288915,224288915,3.540757945597711,0.014 d,6.010072306494862e-08,1.9998693252123543,8.216016173711286e-07,0.07315068738210664
1911836781,1911836781,1.65895231671683,0.052000000000000005 d,0.20470380783081055,2.0,0.9951353875383804,0.2057044804096222
1911836781,1911836781,4.973123145824381,0.052000000000000005 d,0.20118027925491333,31.54308884836337,0.9669201245875669,0.20806297659873962
1911836781,1911836781,1.1052951411260217,0.052000000000000005 d,0.09320783615112305,32.259679011515956,0.4512533986997559,0.20655320584774017
1911836781,1911836781,2.764533682667255,0.052000000000000005 d,0.10458648204803467,31.50205575374569,0.5021239832759836,0.20828816294670105
357317802,357317802,3.3471120332941404,0.013000000000000001 d,0.016986370086669922,1.9999885794439651,0.23967260565976584,0.07087322324514389
357317802,357317802,8.69808298241946,0.013000000000000001 d,0.00036132335662841797,1.9761889522023275,0.0050961020220793955,0.07090190798044205
357317802,357317802,5.184470952146292,0.013000000000000001 d,0.0024476051330566406,1.9929018231633093,0.03452198102905163,0.07089990377426147
357317802,357317802,1.5788433154747197,0.013000000000000001 d,0.0029221773147583008,1.9999886003032004,0.041207985024218394,0.07091289013624191
124598476,124598476,2.7958063280582985,0.054 d,0.0014248490333557129,1.9998139840987463,0.06416434984903814,0.022206241264939308
124598476,124598476,3.5647358772784394,0.054 d,0.0001582503318786621,1.999740893716337,0.007128346226192595,0.022200146690011024
124598476,124598476,1.5506818945074925,0.054 d,-0.00010800361633300781,1.9997443709275966,-0.00486690013529519,0.02219145931303501
124598476,124598476,8.826210966479719,0.054 d,0.000990748405456543,1.9997644800755736,0.04462115672872587,0.022203557193279266
250326099,250326099,4.9955497984808765,0.01 d,0.04616260528564453,1.9935904142540122,0.38716953514460367,0.11923098564147949
250326099,250326099,1.350314037869873,0.01 d,-0.005320906639099121,1.9999982265957033,-0.044620378459733476,0.11924835294485092
250326099,250326099,1.021602332706686,0.01 d,0.004782557487487793,2.0,0.040116214430360495,0.11921756714582443
250326099,250326099,2.1295375166087633,0.01 d,-0.0015337467193603516,1.9972826971738635,-0.012862862265536101,0.11923836916685104
258470866,258470866,7.506326568655446,0.027 d,0.02868354320526123,1.5002993408929752,0.19673162555009216,0.1458003669977188
258470866,258470866,1.4511090440206358,0.027 d,-0.003055572509765625,2.0,-0.020967649412754277,0.1457279473543167
258470866,258470866,2.270549233134924,0.027 d,-0.0005414485931396484,2.0,-0.003712577664660319,0.14584168791770935
258470866,258470866,2.85941689724298,0.027 d,0.006234407424926758,1.9999306995226838,0.042757480596927064,0.14580857753753662
453433386,453433386,6.116695399294278,0.021 d,0.012859046459197998,1.9999908445854828,0.18174617273695787,0.07075277715921402
453433386,453433386,3.430976033814001,0.021 d,0.0038014650344848633,2.0,0.053731748177397835,0.0707489550113678
453433386,453433386,2.115213340332405,0.021 d,-0.003966808319091797,1.9999854494336977,-0.05604916429354436,0.07077372819185257
453433386,453433386,4.191545705461416,0.021 d,0.0027170181274414062,1.9944715796516923,0.03839441131541857,0.07076597958803177
87949800,87949800,7.216543973934115,0.012 d,0.023803651332855225,1.9999983880358638,0.16542442358799292,0.14389441907405853
87949800,87949800,1.1228391269917533,0.012 d,0.0019239187240600586,2.0,0.013369794652413506,0.14390039443969727
87949800,87949800,9.624769273042016,0.012 d,-0.0010669231414794922,1.9999941888441746,-0.007414994236809647,0.1438872516155243
87949800,87949800,4.961947603002903,0.012 d,0.004830002784729004,1.9999942086029916,0.033568351284175645,0.14388561248779297
1309228385,1309228385,9.668172854866981,0.031 d,0.025187373161315918,1.999990549191048,0.24486292576324642,0.10286315530538559
1309228385,1309228385,3.469787533027537,0.031 d,-0.00011205673217773438,1.9999871474045687,-0.0010894314573043555,0.10285799205303192
1309228385,1309228385,4.200986111178564,0.031 d,-0.002181529998779297,1.999972450192348,-0.02120715501017951,0.10286764055490494
1309228385,1309228385,1.020453820844831,0.031 d,-0.00011873245239257812,2.0,-0.0011536800918079157,0.10291627049446106
56651942,56651942,5.149597992529941,0.02 d,0.0030440092086791992,2.0,0.20043520184932578,0.01518699899315834
56651942,56651942,6.241805191153847,0.02 d,-0.00030934810638427734,1.3340038982126496,-0.020361431344381037,0.015192846767604351
56651942,56651942,7.608336149414062,0.02 d,-5.054473876953125e-05,2.0,-0.0033269135116506337,0.015192681923508644
