Target ID,Highest Period,Highest Power
219472741,4.55538062428905 d,0.025474233242373683
313424882,2.2807884364479856 d,0.0022546449135924665
24055062,1.4494776695645035 d,0.14885917586351946
24054308,2.8021031807942824 d,0.00936997569906377
93287730,5.459795241025211 d,0.3878542010202971
272967708,4.200986111178564 d,0.04080513104528004
229554602,8.69808298241946 d,0.05318634148994959
188576708,9.326351367185056 d,0.016767186648294734
422975717,2.5096270350714462 d,0.025860013054184037
284761884,7.111783138874316 d,0.033396618087277875
29267489,9.899273470424783 d,0.12304915462238258
272673382,8.514157323206486 d,0.15519122864585733
295851329,6.0008395886725205 d,0.01821485215397287
272675206,8.806376810816367 d,0.20395318857440126
320332794,9.431851864765127 d,0.06108951063218189
156073827,5.45365719748629 d,0.09609407403810591
254757058,3.9578533392950517 d,0.5176930050161794
283922021,6.821867392540355 d,0.08561362463628655
179059663,1.1317152715189822 d,0.29530083505156385
316415931,4.469097544870293 d,0.008702506288655026
23345982,6.137371514360854 d,0.06289606953922065
345644126,2.072816326545013 d,0.012846797041630428
46377509,3.737190085976788 d,0.028022629716993225
458484139,4.4191082085789715 d,0.05917226233475989
255858445,6.715277995862246 d,0.07936980845567565
175575716,3.7287919171373716 d,0.20650264856275677
16992652,6.1581175203908245 d,0.017677887070635865
8158475,4.102913209248572 d,0.056187426742755245
425858182,2.50398743123016 d,0.21155783746084772
198316592,8.816288310994606 d,0.011002068229310852
46199750,2.991012793437551 d,0.10099715716934883
235567807,8.55255252142526 d,0.07530780389900914
393116651,3.358426193804585 d,0.053708372752915
186695693,1.7827858134277699 d,0.08114964517028146
446177797,2.4537978888227547 d,0.1438387608952949
157110489,7.455835819317271 d,0.018828366703857055
20996793,1.687181093425817 d,0.004153905278266644
149367380,4.509495856171168 d,0.011164806429845459
425639147,4.449034308115597 d,0.47584345330875527
160119816,7.04014861540728 d,0.06618461577853318
393015278,7.694402309471452 d,0.006202652665744404
235559031,7.677111540678126 d,6.911919071173301
393016105,3.2726522013724573 d,0.09023358857029978
54660667,8.58146250443117 d,0.14155812347535646
1103322087,3.1357115207083956 d,0.045576783929566475
185053274,6.730402475765154 d,0.08798868656603402
150808542,1.056665357604161 d,0.31403952377828454
383522624,4.6069114859956 d,0.09094371361806368
1167487178,3.427118841493252 d,0.24779558734595022
148823208,8.44738002256362 d,0.2046271193366387
1103347368,7.331089800444445 d,0.09848816907124176
54073893,7.4810385978201035 d,5.542916577770463
284293102,1.8838080090772795 d,0.023398489402907976
198307399,7.625472018883245 d,0.11566811700184411
180289765,4.002624920399505 d,0.032009597980289656
1152812302,9.527822312358445 d,7573.567879410294
366494784,2.865857016836395 d,0.164028469651829
76655291,9.921569101781975 d,0.1329632599952925
230059745,6.398197552266602 d,0.022469804458335005
233647819,2.65183594846684 d,0.05584440582482182
141344457,4.224680252147404 d,2.959374697065888
38840459,7.737799799528958 d,0.037774117807966766
67834584,8.418921748374265 d,0.011874363303063035
313405046,3.5848414791913266 d,0.10538891879107518
403126598,6.5290651387305 d,0.14509970262881228
20240056,8.866013392804991 d,0.04431066473170365
257062199,4.210447779042509 d,0.06549641160467537
79177267,1.6129500140673318 d,0.05401420017858328
165624606,4.116782185891153 d,0.06972072674663633
351345015,3.291110411075881 d,0.0330544678683281
202440506,9.722702682976811 d,0.006948233107878202
160747321,1.0686184480050973 d,2.36665707911658
1130555970,1.1587669285187367 d,2.1521946133683634
192770322,3.588876186963122 d,0.15582012251157915
192767630,3.6010075768979397 d,0.04438845582543995
192745310,2.8210789593320316 d,0.041481983991698265
402972169,2.2051056848960924 d,0.42704157743206733
460380271,3.3697785992936207 d,0.041193764567330066
440952699,5.933716867537748 d,0.03884148459681947
1101376335,8.946157530507103 d,0.08083726583434764
67741959,8.030427062578875 d,0.208429258827079
121351488,2.89176286980728 d,0.016787103382273818
334129633,1.0308370850583672 d,0.4045075056795144
406777914,1.5699883646022708 d,0.19315272363692015
229874190,7.405684692262437 d,0.026081193767526736
1102690588,2.5523309153951876 d,124.79532840027532
323409805,6.760753704587857 d,0.07740987439357216
158617990,8.514157323206486 d,0.012679852529751914
148698,1.7767798083275017 d,0.1483095440109922
446454750,8.296706284040026 d,0.04956130096495841
48318005,8.278062024962637 d,0.10721907778937544
72732338,2.696959659440211 d,0.07470531207515126
308730878,1.350314037869873 d,1.6957548374892617
349673322,7.834137804736942 d,0.07012338466682899
368841212,4.632895102054147 d,0.04713139650660601
28240367,2.699995063979387 d,0.11906724649438573
119666555,3.524862328140191 d,0.12290476417344562
219840114,9.21166330463399 d,0.012296649961984964
160056476,2.7989529836595937 d,0.19365636227106928
26167085,3.989140526758209 d,0.036872505992884066
219826764,4.163351583926965 d,0.009972610601359897
159629632,9.242801263614771 d,0.19984686013705505
270898354,6.852631088912849 d,0.5353004494173232
156507936,5.634493855530264 d,0.09561197422774224
157979698,7.119787388676795 d,0.09722828812796679
67990605,9.139415401927543 d,0.07142684762976292
27526838,6.852631088912849 d,0.04109463730914449
83784306,1.96607640312431 d,0.16603093973308738
284628173,9.263618355929378 d,0.08669771139726076
1001255955,5.5903020141209465 d,0.09936865379497857
156692996,9.821632579425653 d,1928.3322882618966
287959210,2.529465863036424 d,0.37366838533606256
1001265917,4.680035475224978 d,1.8049152957058983
421809465,5.749740783402583 d,0.02001329856794826
320244032,5.201995891834847 d,0.04755836797169295
242568288,7.380735772601029 d,0.09884710947874126
242506338,8.55255252142526 d,0.1699806182019317
421737701,1.8795747382622252 d,0.061028514592960194
46037580,8.866013392804991 d,0.19306961457195299
367603862,8.707872598839767 d,0.10327452993715616
448865254,6.36231322831739 d,0.16672580935655554
173166521,1.3427407946287473 d,0.08720673697483508
459831133,6.768362873828235 d,0.020689645334942927
449144508,7.5741798465044905 d,0.06360344205801748
210958723,3.8654564229222244 d,0.016562540763547552
242328781,1.182468139675574 d,11.29275906459295
138207862,3.065954503176764 d,0.0031935373732468637
393965191,7.355870903046823 d,0.018069622609214155
459829370,2.324822706862447 d,0.13371277946005594
38639743,7.056004784922943 d,0.0628090337150438
1001570405,5.368445627556784 d,0.020606144369821184
125405997,4.818930463107051 d,0.01737195543667906
219465698,5.947081076967038 d,0.07829400592735998
23769401,2.07514926321481 d,0.06044170678415373
388980047,4.444032588255451 d,0.08981372304243118
1032751537,9.943914948458412 d,78.04055025812386
159585994,9.421248332060534 d,0.03535729512896048
72546357,9.159999643511576 d,0.03193556671163545
72511763,5.172820471063579 d,0.15587166789649376
141872267,2.687873905364868 d,0.05854304605329458
219460164,4.659025269290316 d,0.1148643148901112
379136587,5.207850692772481 d,0.009397516779601227
1016214423,8.58146250443117 d,2.1615048745291174
219031924,3.2985228120667607 d,0.12522044319818737
141822426,6.165048427869823 d,0.0012274804519633426
1000764481,3.450327211764717 d,0.10386238221070226
165895694,6.499754035459652 d,0.08695499712270358
171731624,7.389042726243509 d,0.008321867402980038
153991946,5.801715441761482 d,0.0006721173073457852
1012369947,3.3283397382038644 d,12.317664995370047
22847876,5.184470952146292 d,0.011017579320082007
379057421,3.2985228120667607 d,0.04280462608384613
153989648,7.447453775145699 d,0.023814488483970067
1001172297,1.9266686673744833 d,0.005216514671276799
207387244,9.854832402548652 d,10.079811618836954
286924740,1.564699250198206 d,0.07723289422613297
445857760,9.854832402548652 d,0.05425118687112837
365153725,4.200986111178564 d,0.1362691367699539
288453456,9.7336454999202 d,0.04082894152527658
321424787,7.119787388676795 d,0.02982484390425534
321423513,9.570788704966574 d,0.10949062956056548
115073581,3.989140526758209 d,0.18953353328317774
58534825,7.608336149414062 d,8.2453482725983e-06
1047347550,9.821632579425653 d,0.03171127657245093
1030866835,1.909408609248092 d,928.1009141500396
393896214,2.165773783585218 d,0.007270412739215948
316275758,5.704645049986275 d,0.03695177232007181
363622268,9.932735741142663 d,0.1199157605334768
178925140,8.45688747499246 d,0.08995974862716838
335629347,7.249087492431063 d,0.025004961877690902
30545382,4.061585988376979 d,0.103746820225891
459822191,3.7965092737723065 d,0.0008761413003501007
245136163,6.798885287766829 d,0.40091920378962226
124423510,8.066640844770653 d,0.008949815417952551
157271533,2.89176286980728 d,0.0029885565410224493
124334450,1.3292158325925447 d,0.024112713457341135
461628781,4.020675042258924 d,0.0493436307118185
166009757,6.798885287766829 d,0.03412756695545907
154903874,7.472628220030708 d,0.02166197565544356
953202578,7.4894584414162395 d,0.07932840283559575
157201137,6.5217249942157665 d,0.17048796139374395
155872634,1.9572500447918584 d,0.014864640900715952
155871645,8.213136440950402 d,0.08653122242863609
103959618,1.018160669230082 d,0.24305993225387507
953125982,5.374487766218058 d,0.32373781883680736
361722723,3.6870833101457667 d,0.20028526523828274
471015221,3.6499445995371977 d,0.08524021718164052
411239443,2.33268124789786 d,0.023813235844448225
411238467,8.95622635266439 d,0.09258278461642358
411238722,9.777540066836655 d,0.03668890323734158
357317802,8.504585486527635 d,0.020446380871064675
149505899,7.314615463173757 d,0.0014083773890843396
232524621,1.6002995022289241 d,1.0472546139554286
424258218,2.2051056848960924 d,0.16395729020102096
334561168,1.6608194530586038 d,0.5864393912698351
198484330,7.240937880095486 d,0.055577692544200794
92127892,1.766814729614692 d,0.009971963183928269
977377873,2.100985514566144 d,1.4763494540515965
156639958,9.485048809902912 d,0.07121894532055484
401403129,1.3982309013478131 d,0.08179693545806645
144723568,6.580677987273042 d,0.04742293788343398
289944925,5.172820471063579 d,0.020239450171000452
405631112,9.517110887185407 d,0.09516665858379936
163648025,1.7294544785676063 d,0.3689872823595806
131216669,4.107531002227271 d,0.004865438180359226
51779021,3.149852234912294 d,66.28227828490206
263638925,3.822219147587587 d,0.07727971682028992
154567033,7.65124821446061 d,0.05128033791644033
181865043,1.8711367141212694 d,0.05283383819711279
144428633,6.53641354451377 d,0.1520835272379997
144394495,6.255863292282293 d,0.03964900193237661
51665474,8.278062024962637 d,0.09790165897669716
444045724,7.355870903046823 d,0.008119287923845869
386705400,6.096088939736294 d,0.036947908416981146
373706557,9.75556809580324 d,0.055534225365454166
75585375,5.782170114290804 d,0.008149734807975116
373693382,8.610470211141822 d,0.12088476276161386
130927019,8.030427062578875 d,0.09769731506402902
321442827,9.201307313624495 d,0.07077040025484778
953067449,6.8449271831575835 d,180.2163675478851
953067447,8.936100027981059 d,3.1195675617309293
130868394,6.588084482866515 d,0.13191369789165922
401283890,8.315392534636146 d,0.08969606659236881
130637127,6.220777250763815 d,0.010346492209413704
377261756,4.570779065409843 d,0.016029636592139764
72321135,7.565664756905502 d,0.022335242440296638
368438980,9.0575399638983 d,0.014891191667668023
998143764,3.5487326150637033 d,0.3274243230474173
160272537,4.262869158578592 d,0.0759332183331984
135101534,1.006771977087714 d,0.3403877506690055
204700845,3.09715103066569 d,0.09877240066410309
141266709,4.900929511933481 d,0.07278284132636599
107222192,9.047357242349298 d,0.0701098689318736
359113258,8.231634471429187 d,0.016976021766331065
359113075,8.231634471429187 d,0.12939644624143937
53578938,9.315866440878498 d,0.006365390696436671
134765602,8.30604415449227 d,0.023157371787029587
335812977,8.45688747499246 d,0.01342238199045745
107020009,9.442467331653157 d,0.03527169766525441
224288915,7.668480732596579 d,0.02025785493730811
385331518,6.837231938333148 d,0.03922886357223051
461203226,9.549281343119425 d,0.08263342044186514
142387762,6.580677987273042 d,0.06264171657354944
148684414,3.4348375673710154 d,0.035592136006311295
398243520,9.777540066836655 d,0.00025673058619722416
157328515,6.602922491273787 d,0.001745959342401624
35091113,1.1329890071717195 d,0.03999196901024679
152773823,8.69808298241946 d,0.06586266664046352
950950276,6.692654978790262 d,0.03420712732745589
141177665,7.151894576468437 d,0.02684250171590903
289512725,1.22718658992264 d,0.052443040868949124
355977196,9.988757740413416 d,0.12774627996764443
928702127,4.315943200533659 d,685.2753182744981
202362742,7.54866328559974 d,0.038356708307886254
156170444,6.326630161784001 d,0.05621569208842837
335476791,2.9876502192124885 d,0.05182767507643251
138893463,1.0662170614165647 d,0.026785115608851672
366681966,7.25724627708414 d,0.03441044425956335
397418667,6.852631088912849 d,0.029080104783189696
142905656,4.884418831052454 d,0.009144830079950431
138849541,8.057572117733786 d,0.04924358850569089
61766993,7.347601242029074 d,0.14620134339841948
87480677,2.484348432894357 d,0.0075128018536113565
61706683,7.514774873641869 d,0.16214976591550595
350475588,2.3379350275143493 d,0.11179768575003142
270396876,2.5754026559038126 d,0.10955632874932979
454104678,9.149701734131035 d,0.0986837166930283
82311843,1.823348000868441 d,0.009316965300543684
916399961,9.21166330463399 d,15.807805031900003
10183022,1.618402229342158 d,0.023557131164174256
380638755,9.10862573829885 d,0.02073170957206309
901208219,3.343349123059773 d,0.05713470028104532
61413837,6.477857094395037 d,0.16917956552010308
454011861,9.932735741142663 d,0.06235587103114316
471015438,8.885981864916051 d,2.3552889513161333
265919677,9.274044477472707 d,1.3665287461532531
165463043,1.4958570170400662 d,0.04527973903608529
446162831,4.454041657367757 d,0.02229190223427633
92755792,5.332335175921431 d,0.7073710948167339
100013600,3.153397366089217 d,0.01472962894989995
57611256,1.474142020110622 d,3.847630566559945e-07
85336166,4.258076730412154 d,0.035635679001387845
157787876,2.0450248199254277 d,0.04277398794707711
165427922,7.834137804736942 d,0.006461773366914655
388818448,1.0734374589270075 d,0.02303586163363123
451889662,9.463734121721929 d,1.0848506861534588
157773422,2.7244016113886422 d,0.012522142638942921
18020959,4.791903466767183 d,0.016109524423389584
173097622,6.875794869296535 d,0.04321817344455147
461164368,1.8816901832123456 d,0.012617796041182358
284566548,9.624769273042016 d,0.03004372511355497
903527238,8.786587226230273 d,0.0037661672042120804
341687513,7.208430947866818 d,0.03318831350879113
315714493,9.689947990033593 d,0.3425349595384964
57259375,7.1922322481018215 d,0.10280909696544488
458423175,5.435284439134439 d,0.033234734449768495
91534657,8.707872598839767 d,0.7762406240588376
91533164,1.7747823063441595 d,0.03817023823826503
152316067,1.410870179559135 d,0.05631684109744662
162799410,4.0890909556300485 d,0.18394676706092977
406782194,1.3040392678425572 d,0.05072873104360091
17970505,4.575923437322915 d,0.06936695130700278
17932208,5.91372684209467 d,0.02526268369153231
900689200,9.027026129421198 d,0.15920199733423007
162526221,9.400077015549876 d,0.17227839441633286
294728980,6.326630161784001 d,0.03516282873814921
363476259,4.215186601240213 d,0.01316556244416301
162434199,9.400077015549876 d,0.0363178870513425
240176634,4.163351583926965 d,0.02897708995382204
363445270,2.33268124789786 d,0.04541664572195126
162362188,9.689947990033593 d,0.042775695592257204
450332273,5.704645049986275 d,0.029372408785120523
138801111,3.7245999124696896 d,0.08132563714611278
156372667,4.084493893430413 d,0.03106585445284177
81549834,9.83268674110336 d,0.28699795280808094
138772988,4.638109385023888 d,0.05607065812368049
53211451,9.581560544054659 d,0.0011067336099959565
99868786,2.9211869724043424 d,0.0028683430715904707
142584631,4.098300607712612 d,0.02002840297676055
301500066,2.856202266540472 d,0.03390364437909305
5595193,4.4191082085789715 d,0.03364343434909582
353971452,8.95622635266439 d,0.007549056405244277
427580983,8.6007900970142 d,110.11275500364846
332827592,4.781135158639882 d,0.02228718636485472
147921014,4.504426163869196 d,0.01497347020799138
173008360,4.786516284498457 d,0.03831823670503425
356376246,5.219580070646145 d,0.08673659113164034
158586133,8.866013392804991 d,0.004721603898220985
415714190,1.0424980037945302 d,0.0788550440916746
363349454,1.6093254120973908 d,0.023465908838477153
48943694,4.738303367089178 d,0.06476479372852044
138738430,4.489251258218605 d,0.005659455148799
422271493,8.69808298241946 d,0.005982022459425524
165431702,8.591120865522164 d,0.023555209896843496
318184221,8.504585486527635 d,0.022503885208272522
449671297,4.813512896387454 d,0.057874102490395526
106989158,4.6069114859956 d,0.1293207816989659
274271189,7.063946256675266 d,0.010779261402238002
106760503,9.646446652523542 d,0.0419200604092089
142488005,9.421248332060534 d,0.11789729028661114
149916959,6.730402475765154 d,0.034653887253241804
389926045,1.3011088464048939 d,106.04843723466212
458334932,2.217542785035531 d,0.8159009455732009
840978439,8.121267951746258 d,93.42099081274858
179299789,1.6002995022289241 d,0.04596081572397481
311578051,3.5567252454731055 d,0.047569015089108886
124598476,2.2075875120831867 d,0.00157339109846806
397601840,2.434552531576169 d,0.0032732320756686476
193273291,4.258076730412154 d,0.15390629935359593
171630076,1.1329890071717195 d,0.8800511368814341
56651942,4.529831748578571 d,0.0007866294006581975
106145150,4.262869158578592 d,0.07298541445723702
148654362,2.1271434352526546 d,0.014900617739392882
105916419,6.53641354451377 d,0.362591354550468
277888348,7.27359140464786 d,0.005636161531018826
392796964,2.1804403540248285 d,0.08720411683956229
423392930,6.617793918574526 d,0.058832567409682
105762960,9.777540066836655 d,0.05573060389860625
277832541,6.632698840036411 d,0.004630420418029248
848444810,6.055084049290317 d,3.982408329474053
73764818,9.016877712317015 d,0.04532143110183915
287286376,1.3564033750965057 d,0.004238169218760126
874037534,8.066640844770653 d,0.1416911655615264
47481377,2.2603559969456923 d,0.03012074535330934
70667234,6.602922491273787 d,0.09802947097729985
8151705,4.765028051475588 d,0.1489846747635596
192973597,5.472092060821467 d,0.17166930543941547
70654644,6.2347879917290605 d,0.18410149910634435
307982318,3.225143895635747 d,0.007977495198790971
71338307,4.191545705461416 d,0.009683410604078591
61108717,1.3579299952472037 d,0.0669505330776597
192538483,6.8449271831575835 d,0.20593649176831294
841768032,2.3938192397748614 d,0.011004315487588453
277747736,5.782170114290804 d,0.07320808107509429
77641691,6.485147865971703 d,0.10997279942964545
349948660,7.52323268712176 d,0.060939576623251314
137967729,4.98432385875392 d,0.008288973002928714
463278069,2.4731953823534196 d,0.09688321191352721
241194059,3.8741623942937853 d,70.75545731065225
73005766,5.374487766218058 d,0.06393482733909155
52104043,1.0 d,2.85184530150079
168071263,8.649299739181263 d,0.044908089708271634
356502320,4.229435092869268 d,0.002173531272175641
103631104,4.961947603002903 d,0.10589783144398496
411150874,7.4894584414162395 d,0.11403772384791057
178876506,4.374596065212219 d,0.028492089346163502
394334615,1.7314009644767177 d,0.09638268345132706
178865175,2.6280794804309715 d,0.023899736699007464
36846661,9.149701734131035 d,0.183693180404231
372313154,9.527822312358445 d,0.031115955167893544
286936972,1.0135898138491046 d,0.24334351041251756
308996412,2.8021031807942824 d,0.021566068624441926
11560959,2.699995063979387 d,0.06063040655575684
372091627,9.21166330463399 d,0.022913123672994425
275308213,7.711732021386012 d,0.08861562057270267
275293861,2.6727989507129006 d,0.07337387535197401
103570864,9.201307313624495 d,0.1274118809898455
48337030,2.434552531576169 d,0.06511284782306612
298411553,1.8151623968935142 d,0.1742647771411982
307987854,2.434552531576169 d,0.016454079346273687
62761029,7.430717946143555 d,0.06888854574629394
844578947,9.966311123551513 d,0.00196118137257462
101414764,2.1343337659066 d,0.05232299993423845
469166897,8.796476453403917 d,1.399883229111257
22083201,4.98432385875392 d,0.04530876091165667
377064855,3.9578533392950517 d,0.15635972739340628
840844749,1.2607677051036026 d,0.1283009677288667
358286922,1.1065391411527774 d,0.07462588198271215
453444667,8.250174164083449 d,0.05303004330789366
275185321,9.689947990033593 d,0.1353713307908183
870856230,8.139559071488135 d,0.346764611758273
45163849,3.254297514633291 d,0.20588505259522263
453433386,1.209371817034282 d,0.018958145502491953
98413819,9.613948857579164 d,0.006647736000898677
5452928,1.14967861541583 d,0.10106562010515195
48011814,3.001123240442947 d,0.10947636558732914
1472576,9.821632579425653 d,0.17585007426734206
88005358,3.6091179435514964 d,0.008570587792968435
243247473,3.001123240442947 d,0.0012198216002346843
5392904,5.225454662423436 d,0.0478488479738608
233432206,8.213136440950402 d,0.021148649952937203
33724884,1.0389859451497674 d,0.12234696862498498
328629385,6.9535744586996975 d,0.01305320282860676
410007055,6.961400646014569 d,0.08528523402845135
125552142,2.8723116411844045 d,0.05895518983568939
357133468,4.007129839785107 d,0.19382714765127917
47143814,1.7908254128960117 d,0.10976734284430664
313026786,7.455835819317271 d,0.10364876159225252
840381257,1.9397160234455595 d,0.15648574059469733
841203288,9.603140606708259 d,0.16692484392250362
293811983,1.431653144293206 d,0.027318561772992533
293811985,3.0487590815432815 d,0.019899695522487458
293808242,7.119787388676795 d,0.7207404288311127
439927344,9.86592393033729 d,0.35048772210130513
349792831,7.3393408779789135 d,0.05070660975216778
5624184,4.596558889633747 d,0.16121570225451237
370329413,3.5929154357632718 d,0.15815006058934658
855710135,4.695855284073491 d,0.26681241223967217
296782690,6.798885287766829 d,0.04521461453833281
77551542,8.747141369876568 d,0.015519659974985263
304303114,7.0718966664846805 d,0.021390144421469994
91895178,9.506411504074599 d,0.17399374385848687
86279816,4.627686681116674 d,0.00914151330706801
290653324,1.8502070115336386 d,0.031253192103353346
334631792,6.185887989490034 d,0.05553516027875391
307908863,8.562178344582904 d,0.06256555783596912
24441509,3.613179974271879 d,0.014556622191571274
307907698,9.463734121721929 d,0.15856957049700354
334510708,5.496768849301045 d,0.07124552739792568
461837710,5.27269004764869 d,0.0695902087982623
1360104,6.014354975200878 d,0.11664788205575098
75985275,6.565889966448967 d,0.028936372935233375
202279210,8.259459663041133 d,0.0126421596364811
251085354,6.398197552266602 d,0.05723743159438976
312026151,1.0722306726706852 d,0.14705375808372048
56885227,2.5783012490972896 d,0.025130685445500102
358165776,4.939671801563367 d,0.03195358633641777
311988681,3.0316601005206576 d,0.05670168380628573
251080865,9.088156943539834 d,0.001708607199652783
828111555,2.247678778686589 d,5.398037227775271
816370956,8.885981864916051 d,0.3655796268593147
801337988,9.253203955702533 d,0.3468520971271155
258640923,9.83268674110336 d,0.10833403007479285
192083079,8.649299739181263 d,0.14775257899947308
828153293,5.120716445646992 d,54.26694149227892
323601363,5.012436132638715 d,0.05322176714457951
51915236,1.877461671550232 d,0.06003647898662408
447970305,8.717673233387845 d,0.20399449651663676
918893,8.95622635266439 d,0.7642545039451109
892149,6.791241804436381 d,0.0014644655318817683
191532802,8.030427062578875 d,0.3167071420751785
21448779,4.158671036001293 d,0.006685161952499079
437059521,4.802696027808505 d,0.13549311349796406
47330872,9.263618355929378 d,0.005170124110183682
825951381,3.3508791786511094 d,0.3597801503477693
166532159,4.345170668999547 d,0.014195275497115
187123483,9.76654790248169 d,0.3503582107902345
191233258,1.35487847121181 d,0.14573564000594844
416856967,5.672650518820782 d,0.0160201012882144
118690168,6.326630161784001 d,0.042275249127579226
356455717,9.400077015549876 d,0.14942624336681726
457127465,4.775760082382684 d,0.03356602670819144
437042755,2.1391408175533733 d,0.15362279453280095
2140147,1.4268300657036879 d,0.25149922358196486
814995307,6.9849320974578015 d,0.40504648196451204
375175796,5.344344923880261 d,0.08386636672376005
197191699,6.662609467362326 d,0.2719083379313988
355940343,5.284565459911452 d,0.020940703509180116
46259736,1.0650183925185555 d,0.019072058636381995
284894657,7.4810385978201035 d,0.03412770040344676
13476741,2.783255041424491 d,0.053471971395210836
287976476,6.463300131451014 d,0.0386629621170025
176445717,2.4648634649865127 d,0.6327559649793872
165892318,1.4494776695645035 d,0.01008251861655262
184915712,7.2981781468366425 d,0.20598765624787502
67595083,1.3247378537967867 d,0.06038253802032139
117892271,9.442467331653157 d,0.04198940154072517
430591603,8.428397171264084 d,0.08830272994559228
117278328,5.046380235282575 d,0.01606054257793895
184872734,1.497540591046666 d,0.010644133380571016
1107885,7.087824340524919 d,0.02338125364350951
828586244,7.994375855868748 d,2066.1758236684627
432208773,3.1181248664825483 d,0.010025090161763233
323245561,9.624769273042016 d,0.07404118152679734
188395799,8.737307606484496 d,0.07453264955195123
196518001,9.077939801587544 d,0.09634221899608734
118429656,5.149597992529941 d,0.049427558664899555
93113533,7.514774873641869 d,0.018073054142955514
285222557,9.180630245938502 d,0.22020989864954035
141056084,2.974237682769402 d,0.1778017657884771
231599925,6.640163884645277 d,0.11080009108259355
90211642,4.3549570764272785 d,0.014301014284011712
172842159,2.2502085215188754 d,0.028762540479459767
307864083,1.5931152357256129 d,0.0754056232588622
27321433,5.478250852638046 d,0.01741033512253247
323067031,9.777540066836655 d,0.05487926836668601
400728564,9.180630245938502 d,0.14617228322473716
309787398,9.810590845123457 d,0.3212287807238031
73381663,1.3367127931827398 d,0.08412269642208006
50716374,4.632895102054147 d,0.004393295726963395
409732714,3.691233090205235 d,0.014103822840444398
302262924,1.4478481291418832 d,0.2374856035779409
802724619,1.8070135407650778 d,0.04950536293839322
388754258,6.241805191153846 d,0.255378585166145
153858788,1.8009259151735204 d,0.07090311524241158
99011986,9.442467331653157 d,0.05364442462546885
271387154,8.185467307069027 d,0.13202174149374019
307363368,4.565640476933216 d,0.007115148628432193
271116055,7.249087492431063 d,0.32812940350883235
18805280,7.143854230931982 d,0.10289618844405865
388495346,6.44152599949322 d,0.02617271447481068
18782844,7.331089800444445 d,0.045661667709762994
462513335,3.572764551023338 d,0.10714751896560341
155231107,9.624769273042016 d,0.054520321806524365
22635383,2.2962338834815346 d,0.01916785395094434
73276518,7.372438157851471 d,0.015794817902199804
309070278,8.75698620108344 d,0.022411494174954086
437143765,6.284074552894313 d,0.8861508322618962
27634101,7.2981781468366425 d,0.0023315803821048167
145863747,9.357877003403837 d,0.0087380809557593
192968590,8.148720074125308 d,0.15438022142873703
342073608,5.120716445646992 d,0.0030404862495197827
452981151,3.4425736777434324 d,0.02085574914869502
154753360,3.8828879736829336 d,0.1166179381653026
287352377,8.4378832586596 d,0.03682091428734168
165821201,9.788544602776584 d,0.015391663374396021
306826966,3.528829529901387 d,0.0018853107523504175
362023614,3.4155732631707174 d,0.04413253565417407
17901092,4.956369252702104 d,0.05021302330036082
825290785,1.7688032641600209 d,0.7578479086621029
801131732,5.887178193168505 d,6.063484340286729
73235712,1.1666140716086664 d,0.26923988893521705
392088911,3.1783252565593156 d,0.14594742594381763
803307316,8.039465238093273 d,0.03881242487132197
802568439,5.81478235107713 d,0.13847123554288696
72983467,1.4332644574018398 d,0.13228641458512694
803905418,2.947592979320594 d,0.3763869184871742
321258095,3.489357613185793 d,0.06371243736783905
416500307,6.760753704587857 d,0.041539160831938766
371293993,9.0575399638983 d,0.0673538770058342
766003816,9.410656720122663 d,0.07951788733130355
53426287,9.09838558479615 d,0.013222221587807378
784166518,8.24089910412473 d,0.0017628433541614264
269071459,9.431851864765127 d,0.06551452879080741
284021737,7.531700019796847 d,0.033767652255513654
765065668,7.994375855868748 d,42.61636685957654
335609834,5.973899862209695 d,0.08342054375493174
122866831,3.953403817830453 d,0.19200752169961674
122864598,6.178933653634895 d,0.5441071627922176
774865907,1.0262093211115306 d,0.5620384439417774
68477850,2.563840833252754 d,0.10490227860671353
62942089,6.722835982589679 d,2.8016584437827947
241182175,9.517110887185407 d,0.015028047667095399
335501964,9.76654790248169 d,0.16466346995741743
32001424,2.434552531576169 d,0.07047396258721032
175175901,5.080554206611801 d,0.36269547589023393
775483335,5.237223688824735 d,0.11442610986880293
16276672,5.435284439134439 d,0.10483377061558943
340360114,5.332335175921431 d,0.04041620015588456
70549080,9.506411504074599 d,0.15567829219707044
289328753,1.8377617311972927 d,0.3708141854448345
270093857,6.573279818254175 d,0.2507194476136433
270042248,4.301403272809512 d,0.12067747246476193
349323840,1.0602371775321582 d,1.302597868115364
110481341,5.782170114290804 d,0.11479537166446564
67441210,7.949539357676827 d,0.11649891377896641
141689067,2.079823016609139 d,0.104483451997334
14802607,8.826210966479719 d,0.005709645195743318
279946436,3.1392407366349993 d,0.037681080309795195
453373950,9.679054298965143 d,0.01624186874349186
109692639,4.612096524632431 d,0.6941979758240467
123029058,8.103017935589781 d,0.004884041354527596
122996150,8.766842112561843 d,0.03870659129992409
441588481,7.355870903046823 d,0.04973400653415456
18747353,2.849783842986387 d,0.13935596847911103
247056967,5.314371137829077 d,0.3272379391019551
50108394,7.355870903046823 d,0.04735806890863396
60844744,6.405398667724416 d,0.010584650415988966
107255233,4.3893834047329285 d,0.05165787768879078
14448610,7.281777768240097 d,0.08914629342188234
59851356,2.675807162585444 d,0.19853655135603507
