Target ID,Highest Period,Highest Power,Second Highest Period,Second Highest Power
21331268,1.900836651128097 d,0.018896800374706906,6.089235558303951,0.009293554585852406
362965390,3.1819024338733946 d,0.02720028683581892,1.564699250198206,0.010832313319611266
188619138,9.603140606708259 d,0.002872307397391567,2.467637647286155,0.0013280816920518963
435187907,8.542937519867884 d,0.031173599579379437,7.127800647192513,0.013758067560398927
218978885,8.400002848167937 d,0.08676836163288705,3.280023029874175,0.04155865887954697
301135547,4.9285714302024095 d,0.17382873279883287,1.5350624139366058,0.08045470583515524
318631844,7.851782235817434 d,2.80623281855799,1.9029760261754283,1.3188580193321038
218970233,4.9675322316882395 d,0.029699872325198665,1.4188276819260803,0.012298731322638713
5796523,1.7569055400972047 d,0.042299680457553605,5.350359937410065,0.02065471573855033
422609145,3.142773924663301 d,0.19316236684255436,2.2756630759670857,0.08519954250363429
4600989,3.171182962076805 d,0.05651465593896448,2.3564166146808794,0.03042920207133884
4601217,2.2962338834815346 d,0.02247928550034927,1.273596197610149,0.010592153088094806
97173520,8.139559071488135 d,0.06573232667122507,1.8254001631167567,0.032380408597087296
405173130,8.846089793605502 d,0.001126276540624551,2.285925340518241,0.0005657368955245138
90884697,4.917496003463141 d,0.04032481857681759,1.0686184480050973,0.018178456899876305
262568916,4.956369252702104 d,0.16365145769105513,2.3857547317139827,0.07324798544134803
455816370,7.659859627493519 d,2081.5594380189305,2.6162811743307683,937.9439714289115
260795156,7.056004784922943 d,2.0391519594466376,3.1962514492866263,0.8532304202810355
268518702,9.75556809580324 d,4.0990583395643325,6.055084049290317,1.8144957692672723
315301267,4.3844487459668215 d,0.09443326397203708,7.896067370361691,0.04706803642684396
204328293,1.197190234424688 d,0.0015939578074107108,3.682938195376764,0.0007413577808781176
217978811,9.389509204955607 d,0.02872183562907724,1.0158726707582002,0.014105587540594437
173387780,5.416973576541202 d,0.40005970672748675,2.3065889135527593,0.20240123675990537
217978865,3.707878968451322 d,0.022914580846414095,1.5788433154747197,0.01216302533355083
402891559,4.956369252702104 d,0.03902403327947359,1.5454578214319954,0.01796246134001945
392815631,5.184470952146292 d,0.007372240349447213,7.3228479989855275,0.0037351445484409564
436823466,5.615511878795394 d,0.03720860513283393,9.88814445021747,0.017776690715107027
252627215,8.485474083794038 d,1.7177473263493284,1.5385197571238272,0.7252132216284959
237328343,7.048072241179314 d,0.2631991243198886,9.83268674110336,0.11963184860544562
173175807,5.472092060821467 d,0.2977584663459952,1.2161928408506437,0.1439995623168595
373928876,3.280023029874175 d,0.9509478908690532,2.5209443767423747,0.4963284084965024
12933046,1.2258069549021313 d,0.020295425544754987,4.474127475120171,0.009320709676979386
2050727554,1.5437203776311297 d,7.575575343475265,2.5209443767423747,3.588260773955035
217329125,4.7703910489257435 d,0.04228772111828517,2.006290177641065,0.019637812769947135
111754737,9.689947990033593 d,0.12834846727417504,7.616899265292591,0.06288797662301097
36726784,5.350359937410065 d,0.02803465360461035,2.6016077478798056,0.013790645775387418
237313246,5.782170114290804 d,0.005508855699151542,8.167073022889523,0.002397281574780482
237313550,6.014354975200878 d,0.10794484773349688,9.921569101781975,0.044623839206135905
36694741,7.746508625614846 d,0.018546714264647147,9.977528119666887,0.008674354780412109
44195838,9.932735741142663 d,0.012176055443336104,4.797296712262495,0.005190121110222491
161291020,3.8093425207253753 d,0.011321758434277705,6.2347879917290605,0.005451785471079755
431472762,4.215186601240213 d,0.060572802861940694,3.1783252565593156,0.026673731714696915
444160759,9.527822312358445 d,0.0455810208999359,6.580677987273042,0.02025422441583583
435825249,5.308396583841985 d,0.00506613946446757,1.4332644574018398,0.0025373948286893135
129101920,1.9727222828497202 d,0.029307329179764852,4.007129839785107,0.01369551248303485
434196824,1.139379221407525 d,0.6096994177918708,1.3011088464048939,0.5274726662069011
91513352,2.225038690388893 d,0.09666326029571433,9.389509204955607,0.0377316317471297
47338338,4.286912328468233 d,0.0678214645670253,1.006771977087714,0.030062422556608452
428244499,3.3283397382038644 d,4.446251489747686,4.374596065212219,2.0884905064230814
250326099,9.646446652523542 d,0.047867099341635515,2.6488546856554693,0.022812515822087816
161208596,3.404066580604346 d,0.04184225436105661,1.5841802407148773,0.01991486145541049
118037792,4.648555563458274 d,0.45973248535648514,5.558948776461446,0.21145912190961078
161175160,7.032233897581025 d,0.05194445272539152,5.001172246143714,0.02582991656836095
117517295,2.5323127547707798 d,0.11727258709774481,1.1918156569238585,0.0662372425022107
115741447,8.766842112561843 d,0.008384707277274507,4.519652364880253,0.003970545254903293
399518437,2.6399309918319656 d,0.06417142846798837,1.1127801744968886,0.03148925894187799
416036999,9.09838558479615 d,0.11557462120434663,7.281777768240097,0.057346845573281985
389010277,5.023725388213751 d,0.009442478792431326,6.906801755462324,0.004602651302659709
253936074,8.15789138739093 d,1.0346268962542502,10.0,0.40706085807345377
399570361,5.374487766218058 d,0.03322749944086161,3.228773766919153,0.018652092626016564
399571137,5.546456773293193 d,0.05965492507371368,1.1028113351116062,0.02530164806677326
161154061,8.571815001520434 d,0.07476978528793755,1.3825909127284948,0.036612255197608676
125250375,9.711772168232287 d,0.05251714032844606,1.1483861168722649,0.025775895943478074
293158354,8.409456978000826 d,0.012270927926300081,9.943914948458412,0.006146187152264408
403221905,4.3647655252839055 d,0.012200604123990523,1.7333496411387173,0.005654225844829188
89042812,6.906801755462324 d,0.006769673742766524,2.0868533912154152,0.003332521109104518
209363138,9.088156943539834 d,0.025013826256113657,1.7968788960080624,0.013281485017479923
152926212,5.27269004764869 d,0.044391168260697944,1.0033802754129233,0.024812068184312114
150692998,2.55520354154625 d,0.09397653092102615,1.1931570350354015,0.05610582245132609
51813081,5.927046029003932 d,0.10453134492939205,7.985388371008308,0.05299920496373844
176104105,9.006740704326777 d,0.025286675805819052,1.5127782816797017,0.010891243281217934
69813909,4.674774057856287 d,0.0020937643616711385,1.1771596544606056,0.0009683944121140548
382421834,4.016154895005086 d,0.004955968335987308,1.182468139675574,0.002854120136976896
419841161,7.625472018883245 d,0.011765083986246646,1.8274546350557572,0.005627548059845121
63281499,7.056004784922943 d,0.04617550900467104,2.8885118749227576,0.021629267358280278
411339897,6.806537373771002 d,0.07882903230638932,2.5754026559038126,0.03339098555923382
219331395,5.552699261944095 d,0.0653180627884621,3.8481031280792726,0.026441571317138066
469904910,8.796476453403917 d,0.03370007891757806,2.89176286980728,0.016236184520656734
2028045216,6.241805191153846 d,0.49543587624248187,9.854832402548652,0.2552760500480479
315138575,5.5903020141209465 d,0.13735446740184193,1.3810365681342,0.06432304666722588
144002497,1.5859632217382331 d,0.10795852734500955,1.2678786088159946,0.05201854124676711
375785769,9.431851864765127 d,0.18394699653913507,1.6909810457964867,0.08648864492683128
404580748,2.3777173920746724 d,0.061783999905925126,3.5527266826243284,0.030470738832004112
385468477,4.057019847975521 d,0.08822017321098985,1.8522894033638484,0.04634067712245328
39927600,3.654052580302277 d,0.07568767086293961,5.5965938502074195,0.030022706636523656
278772261,4.94523135902876 d,0.015962490775656358,1.0296781912481967,0.008119330403215507
441197076,9.347356635158677 d,0.009231104974847132,5.178642435319978,0.003540300421764904
394521800,7.389042726243509 d,0.0056595207463846975,1.6238728746062236,0.0023941152089354528
404514669,4.369678030757062 d,0.16009574071882124,1.2621866881430865,0.07295388752031513
431067687,1.479125026136359 d,0.21487295452064822,3.2726522013724573,0.10006099306254777
206600616,7.455835819317271 d,0.15349520761150262,2.096264205059651,0.07215629088785908
2028244270,2.7459382517421793 d,0.21772788728474862,1.9484633108612301,0.09661192054083335
278615066,5.5652053247527995 d,0.039377712241151414,3.2763355428389924,0.018062765493785965
143951121,6.595499314406085 d,0.00013588471638509303,5.001172246143714,6.986828482056122e-05
258861145,3.540757945597711 d,0.13745690907689923,1.190475786824409,0.07038763543715819
97403206,6.821867392540355 d,0.005369821957918905,2.079823016609139,0.002738263487271132
456793980,3.8916332052518112 d,0.03352133844035026,1.4824563843832508,0.016647483337136015
75324965,5.947081076967038 d,0.05411507806794881,8.846089793605502,0.023970103536677542
372363437,6.514393101682035 d,0.33083546089363586,2.607467217007115,0.14741000067248836
162334232,7.2003270426740285 d,0.041483894939294365,1.687181093425817,0.01972109611524509
2026602766,8.121267951746258 d,0.07787147926378518,4.889916201782164,0.037424581638932704
143854657,6.434284268751216 d,0.042261351050277056,1.1878005638823106,0.020446356020056726
427942736,6.625242187824478 d,0.3465155404194301,4.680035475224978,0.1728652474780938
404722884,1.167927085556069 d,0.3101698185261581,1.750986722730005,0.19038459773992264
290404650,4.4191082085789715 d,0.008859924465990175,1.7569055400972047,0.004133317490119924
102183555,7.0718966664846805 d,0.10198170167633548,3.5367773336019437,0.05087929470353595
393891914,8.003373456064896 d,0.13814456243365686,1.2203039076079445,0.05120924445041679
197735254,4.229435092869268 d,0.09809353622842683,1.8502070115336386,0.046278917050660597
102177920,7.869466406554786 d,0.17856872428047643,3.5527266826243284,0.08562200894384035
305557277,4.989933671719652 d,0.16559482040276646,3.8785227302283554,0.08292633001796258
368286049,8.409456978000826 d,0.3672298815645533,1.8029528415602396,0.19123618218606267
2000366026,9.657303643970742 d,0.21268090488503252,1.2693055951154941,0.10082443612302357
206409213,9.679054298965143 d,0.17194892214812715,5.184470952146292,0.08309744218561674
265530194,7.940602279171548 d,0.04329952300767584,6.814198072131133,0.020307631297610054
283280702,6.53641354451377 d,0.056894220228322925,1.8029528415602396,0.029809794354021358
394015496,6.5290651387305 d,0.0618627321933656,8.649299739181263,0.030275515134434782
355209885,6.730402475765154 d,0.030566726580005966,1.5629401746836395,0.017262570157332135
140045537,9.76654790248169 d,0.7627992475112516,6.507069451852218,0.4237628828568944
241160001,6.829545344702705 d,0.13058042479969312,1.1470950713891142,0.06705791171481552
197684103,4.404220729533841 d,0.11480497975388072,2.5209443767423747,0.0570514532845169
393978659,6.75315308977306 d,0.008833063697663854,1.0308370850583672,0.004459902021785023
152251299,4.399269390262036 d,0.00973424720662593,1.1958443220856954,0.004590718447630825
241104752,9.977528119666887 d,0.13121266344683258,3.1854836372692956,0.05372371429257629
455522746,3.2763355428389924 d,4.163255929735261,4.89541975975461,1.903886231867879
329800842,6.837231938333148 d,0.4051406044358402,1.480789768433348,0.14757125925240006
405122007,9.88814445021747 d,0.0007062297397973364,7.958486494785899,0.0003718121788092448
2026216399,7.331089800444445 d,2.161257555377192,4.632895102054147,0.7281516141787825
84198841,1.7888121204794083 d,0.08228592777210503,1.0495577763902142,0.039464723599957376
240905045,7.540176882380896 d,0.06224538903904643,3.5447430377375095,0.030257506439912915
283414280,7.896067370361691 d,3.5176762226703038,4.934118494296797,1.7857058468279126
385057147,9.854832402548652 d,0.09383960831102833,4.664268961535039,0.04398303943830479
287926830,7.4894584414162395 d,0.14578055117830965,6.220777250763815,0.07032558665484645
16783095,8.75698620108344 d,0.011869288610696168,1.8669319180886075,0.00429341210528501
147423571,8.717673233387845 d,0.05640988105913144,3.0316601005206576,0.02732937432077403
270259091,7.032233897581025 d,0.10732718269750778,9.485048809902912,0.051997493792972374
2024418048,3.1286649873031442 d,0.03397886623761768,3.450327211764717,0.015114810604616686
287443040,9.485048809902912 d,0.7373846931592755,2.7121708838210807,0.3271798682502011
2007480435,3.6294738664382993 d,0.17049647372183344,2.991012793437551,0.07854799105921245
354568302,5.392655015071262 d,0.0007409949906444682,9.877027941543568,0.0003727573569069308
239631587,3.8654564229222244 d,1.9779995564796018,1.2836640903719587,0.8293657733838247
297877352,6.507069451852218 d,0.08473865329272079,1.62022372691479,0.03607820049186859
262305320,2.015337685941733 d,4.427479170641484,1.0079050901539293,1.927416395758581
139831293,2.124752045384953 d,0.0040876068750938304,9.966311123551513,0.0021419935179535134
305506867,2.314385819344963 d,0.0733294572253266,3.2433341519435817,0.034289401715201215
320965107,5.441401804294318 d,0.07105211005583204,1.4348775840293029,0.033833684159515626
320940332,1.6477934969104682 d,0.0012072923623074746,3.2360457702493046,0.0006605980691567383
367457851,9.613948857579164 d,0.05147310973353243,1.2203039076079445,0.023199345515542077
266594895,8.039465238093273 d,0.43112800684243646,1.65895231671683,0.16916635040137915
382315106,2.846580042013535 d,0.04586031410278048,1.4592934991319475,0.0222527001111491
330101285,4.509495856171168 d,0.009525456369883965,7.729100764131422,0.004635003858216213
147266280,9.560028975859614 d,0.07964586739950799,2.2051056848960924,0.03342505487952356
2027687774,6.722835982589679 d,0.10343023011736625,3.2652979365083437,0.05420156317233634
305190194,9.10862573829885 d,0.09796077048848027,2.6697941207502334,0.04839428871070125
88591358,6.44152599949322 d,0.10742057316738565,3.953403817830453,0.048757319025423164
264452548,3.913582553172504 d,0.3319961993696127,2.5323127547707798,0.1587196531544532
389662085,8.268755612746787 d,0.08872068662512148,2.75832125565788,0.04194494359439343
269020902,6.463300131451014 d,0.012076802122547624,1.6422422657574647,0.005657015848200919
352817378,6.945757069787762 d,0.02900574208514324,9.977528119666887,0.011010802858886028
160512940,7.4810385978201035 d,0.12244025231988286,1.819250595060328,0.06634457701785891
352752386,6.144279072391281 d,0.03956799769452895,4.414140132416765,0.01831343008014745
99730808,8.130408367887933 d,0.021350309006651472,6.899036949637523,0.009639536259504937
2023644871,6.041477136874059 d,0.32223669153035006,2.412742596677492,0.14215650461678053
99673488,6.930148647618249 d,0.23453470692007616,8.946157530507103,0.08912776363008341
99673513,2.39112804604517 d,0.05701497207143687,2.0868533912154152,0.03187143597150119
316271332,8.806376810816367 d,0.038926766436628055,1.2161928408506437,0.015912946262443113
147112823,9.129140633885733 d,0.02290278060028681,1.0413260004768146,0.011446132339129566
231692694,7.93167524796192 d,0.06680012713607571,1.4724847513848642,0.031684429206721584
14976740,7.65124821446061 d,0.0029439377850310425,1.1406615827689184,0.0013120421825450908
125580300,6.715277995862246 d,0.05971753715525664,3.3022352706796574,0.02375024189607165
163802843,9.88814445021747 d,3.012016963290417,4.835219775268079,1.873321680354182
2018724911,9.242801263614771 d,80.89501366809058,2.492746214819205,35.80466322213577
321547580,3.6787977406533865 d,4.9306529746320855,8.01238118298147,2.308479093314639
302299317,9.253203955702533 d,0.0014983126120177,8.17626499223867,0.000759824640529281
315136775,9.657303643970742 d,0.11483614240033897,1.9115576319594125,0.05516779398848729
231668155,9.877027941543568 d,0.004196239763108306,1.0331587871212964,0.002012361498742529
314771701,1.2052975792618472 d,0.0005871155669696434,1.8254001631167567,0.00034407419111206615
79353860,9.201307313624495 d,0.04472079218264987,6.130471721986478,0.016648622970953066
376362649,9.016877712317015 d,0.07360145472263062,3.254297514633291,0.03212209464613038
159746320,8.093908312483116 d,0.09125556577824755,3.2763355428389924,0.042742165919107844
1976379547,1.4724847513848642 d,0.6147064196522632,1.1253680405856281,0.38418828055404436
323009972,1.9288371161304612 d,0.02925710810233355,1.5059869264859578,0.014117529916987793
410414842,4.379519634872198 d,0.15826192469248462,3.900398133262026,0.07376303331043076
1981843319,1.6367097360785061 d,0.13392746159687988,4.379519634872198,0.06600801275295423
387327138,6.220777250763815 d,0.005954777975487395,1.014730600331042,0.002894460183181893
388079618,8.121267951746258 d,0.20273687807445623,1.8070135407650778,0.10119190138704255
403995834,1.7968788960080624 d,0.0010726049269639678,2.096264205059651,0.0005519049515963581
259773610,2.36704304306036 d,0.0022285318366552682,4.474127475120171,0.0009286120990242451
289934729,9.843753344143478 d,0.0700456992472266,1.050739044499817,0.024726582101351736
292831588,5.615511878795394 d,0.13010237925305757,1.1692415772892004,0.06689994425725783
126022532,9.668172854866981 d,0.4374110752328191,3.132186272417951,0.18399660809508595
376020501,2.5351628506569153 d,18.071362115170054,6.048276766620245,9.527411376921219
136513972,1.2299505200127774 d,0.8235027063396071,1.365588907674357,0.5130260899373549
115108925,7.565664756905502 d,0.016357497559051238,9.603140606708259,0.0070427583161092435
283903463,3.4194174610439134 d,0.31781057980947586,1.5594279542263094,0.14621776670593334
248908169,4.622484115621225 d,0.1046464312550759,1.0170160265756483,0.058561043561961006
115042302,1.6701867037952465 d,0.12345707692436668,3.4580982086772716,0.0580169570499554
79056222,6.806537373771002 d,0.010548046512410167,3.4972165162910995,0.004181954048386124
115013365,8.315392534636146 d,0.23380967464375582,1.353355281663646,0.1092738121333873
428831740,3.404066580604346 d,0.02804198215415465,7.249087492431063,0.013133185156333028
456724995,6.9535744586996975 d,0.13890401910384084,1.190475786824409,0.07296852893152059
258470866,1.4511090440206358 d,0.054621411753420356,1.0239032358054565,0.026988070380105013
459719950,4.474127475120171 d,0.03896190543870699,1.3794839709744469,0.012816792244984089
248861930,4.306244464620969 d,0.027635372965972727,3.4580982086772716,0.012230596283502397
79020922,3.737190085976788 d,0.013013127044644097,6.670108176120982,0.005900385393480943
126660367,1.8711367141212694 d,0.08092167328323722,4.738303367089178,0.03811135757525958
289467229,6.737977484962606 d,0.054302969208035824,3.8828879736829336,0.023729772120659486
289340949,8.55255252142526 d,0.24263096424471292,1.7275101809484823,0.1165706440583256
428404202,7.281777768240097 d,1.9267056960629112,4.126054205526606,1.0406077376031413
354495184,6.227778681222025 d,0.08783698235069509,8.400002848167937,0.041882006642463415
29477026,7.4810385978201035 d,0.14026036297811795,1.5042938568898019,0.0689169349595154
345265261,1.2536966829313323 d,0.18439378970701953,2.351121303462873,0.11024620014550422
419411618,8.796476453403917 d,0.9776450286147097,5.533992842004971,0.4529285892790125
248735093,1.7411663046707107 d,0.06721757353067186,5.762690632832356,0.032078494693527845
248730637,3.430976033814001 d,0.06805260371604979,1.7178214311947713,0.031857879100156514
283063053,7.347601242029074 d,15.303014423956833,1.0746456034107201,6.612650643852471
29257211,5.040706963624809 d,0.027423863118573755,4.126054205526606,0.012335389529225268
356613625,7.2981781468366425 d,0.3002176399687937,1.96607640312431,0.1517361178049872
152250936,9.242801263614771 d,0.29088831097428847,4.622484115621225,0.09553343701426374
51820346,5.103465327280478 d,0.07517344834803599,1.08192307881443,0.03414855754696435
1989330796,1.766814729614692 d,19.802969315845615,3.8828879736829336,9.65340310795404
353096380,5.314371137829077 d,0.2279274359360149,6.814198072131133,0.12041881088856018
372172502,7.2654142443780785 d,0.09431757108275805,4.158671036001293,0.0428360538580459
194061710,8.185467307069027 d,0.15005447343436534,1.1419453874168226,0.07756496830818702
232951587,9.657303643970742 d,6.0768890146020125,8.39055934691322,1.7896062092200737
340999692,9.453094746156443 d,0.13616447060472864,1.6093254120973908,0.06174030323696322
366740395,5.472092060821467 d,0.5798858373694737,1.028520600296531,0.26897384216395853
1959621869,1.4675241156986958 d,0.6513549600646164,1.6477934969104682,0.3972981442304677
66488952,1.9072620025238889 d,0.36621913725740923,3.8093425207253753,0.23439440353061736
282072868,6.783606914108306 d,0.7470733634056292,8.400002848167937,0.38489876630972486
341162644,1.3099199257013698 d,0.2478493801987444,6.171987136024648,0.1054466525553982
372109346,8.362292495196034 d,0.0014130975145437812,3.1463110892638673,0.0007146229349275625
66140007,2.2807884364479856 d,0.15539953669662507,2.846580042013535,0.07610369380701237
1990832724,5.81478235107713 d,0.00601894159484844,2.2125595494256443,0.0031653609242809307
340803443,3.6010075768979397 d,0.2625308395305999,3.2178963908677685,0.13209470072589619
248136622,8.268755612746787 d,0.06190085716560552,5.795193002657102,0.027377609819627745
291061781,9.378953274968332 d,0.01377753135608498,3.1251476609084716,0.0069959850152323845
441357923,7.063946256675266 d,0.007571076577558972,2.560958496834142,0.0038847081215598396
351558953,9.368409212231564 d,0.10247585213089679,1.469175801272319,0.04914789348772015
100603346,8.707872598839767 d,0.00783679376149843,1.0319972831933986,0.0037071971470366673
456645161,2.9876502192124885 d,0.06780057176651011,2.061190925493961,0.029896576041198168
456663229,5.374487766218058 d,0.14402681732101477,9.0575399638983,0.06404486025462862
212289921,4.116782185891153 d,0.047923865616806775,8.231634471429187,0.02208803870426341
314174614,9.33684809418459 d,0.1375014973441408,6.055084049290317,0.060835154241554196
212254842,9.09838558479615 d,0.04770870981310173,2.852991249809248,0.020376465579606665
417131337,8.966306507193067 d,0.053168545629301664,2.2275429519995575,0.025522346715276447
16200170,6.945757069787762 d,0.0033824493322281474,1.900836651128097,0.0014113723380486055
158571010,6.419825222139556 d,0.05719395283572179,3.572764551023338,0.023169206370423894
277235925,8.58146250443117 d,0.29713484907287535,2.814739464453595,0.12577158356124218
467224218,5.980623434323524 d,0.7239513541982739,2.5011723835598163,0.4127808938356972
199179022,8.659034450487418 d,0.5219904545554371,2.6162811743307683,0.26222799857915446
264027491,2.7030338848398574 d,0.16162053694473472,8.737307606484496,0.06896817907367296
404643334,9.899273470424783 d,0.3954815108858288,8.003373456064896,0.18319948473795658
428969253,8.334120871326357 d,0.1082652898425762,9.495724149488028,0.04463606256760669
425819601,2.3300587870856972 d,0.04849135578122423,1.6739483805644313,0.027931701046718146
157145180,7.54866328559974 d,0.01740507216324994,2.0450248199254277,0.009023223520296914
402959206,6.814198072131133 d,0.7410151794749136,5.302428746603575,0.3645741427556062
318020620,2.7091217909091707 d,0.103000331416397,5.552699261944095,0.055823936760497274
166548685,1.7236281407424319 d,0.10934556624874368,2.4815554638957447,0.0476946889997163
34515703,9.744600632908476 d,0.004722627457244691,2.9080728111573237,0.002171761837059923
314167396,7.063946256675266 d,0.7853743120358595,1.2822209618793647,0.34958401334902106
387194629,8.936100027981059 d,0.003321635093518039,1.6626886908460208,0.0015367677555711149
244088526,5.628159411273976 d,0.09002750193788249,1.1090313431155936,0.04508317401811815
205447297,8.816288310994606 d,0.06735846733700113,1.001125491265155,0.031152691379705978
360821180,3.3320857555066823 d,0.08581810018181642,7.143854230931982,0.04242736334702495
380298520,4.570779065409843 d,0.7153132074278001,1.0722306726706852,0.352313626946922
92633917,6.305316455598439 d,0.05544187760153035,4.3549570764272785,0.023866817169531603
48938394,2.1633389644771293 d,0.00029779835444210034,3.2433341519435817,0.0001465728653218518
236865474,7.994375855868748 d,0.02441180124712982,1.5506818945074923,0.011832392590017173
469826577,2.3723742140046067 d,0.0914375908689883,1.3579299952472037,0.0424434382633204
1990094034,9.201307313624495 d,0.03437392257707878,6.492446843248093,0.014798823476049851
233418152,1.9051178090706882 d,0.16741965538860715,4.9285714302024095,0.07641468800329043
466199456,6.456033921664634 d,0.002159650880334658,2.9343602728945575,0.0010958278298579115
48787590,1.2039425524353327 d,0.24679499172081149,1.0124503098689435,0.11085403786404757
422043386,6.655119188846712 d,0.15111967732627615,9.854832402548652,0.07998147085900091
233390225,1.4708293458036283 d,0.08024294927995049,2.5523309153951876,0.038096929969051584
129031954,1.2258069549021313 d,0.04529356118136998,2.03584403639599,0.020749843412045495
421990667,5.109209232928354 d,0.07177908763574117,1.9883168303443122,0.033392472342562436
301149358,3.792241139494444 d,0.09082029809073762,1.7411663046707107,0.044475937825752425
101359698,2.351121303462873 d,0.05730732668016725,1.0378178901795485,0.028321355387302627
256755145,1.1483861168722649 d,1.323881663763811,1.377933119284724,0.8158493085401437
183422729,8.737307606484496 d,0.19079567941155834,9.88814445021747,0.09619730494196216
374341747,3.153397366089217 d,0.045750769793489604,1.2793395702777688,0.02054388892591951
228996879,7.2899733455130535 d,0.2913109398620928,9.877027941543568,0.16265146995631707
256459794,6.852631088912849 d,0.04958170201924103,2.733610839170548,0.02121712605591666
80171044,2.898275840593496 d,0.03662976506471768,2.2833554439108745,0.015896631649005493
238047258,3.3849748556419277 d,0.12046246898660981,5.967183848910173,0.05196111061405449
11716579,2.375044300460148 d,2.6732912852021116,1.0022522492608983,1.647402278829508
238053018,8.250174164083449 d,0.18356694105804489,2.8210789593320316,0.09303248915174432
11626063,2.8852645348910757 d,0.08391389673225876,2.5068056472120674,0.043260433479198834
300284179,4.575923437322915 d,0.02370416052635822,5.691825639895658,0.01020326318609106
273241757,7.642646482601774 d,18.128165388212587,1.4348775840293029,7.8008000579433725
79956635,2.38039349223046 d,0.024923659658749375,3.132186272417951,0.00949050614643736
69872638,7.0164311457189354 d,0.1235421839490774,4.906445465290304,0.05896428204594978
