RA,DEC,Target ID
350.9078728638319,34.2573320568277,21331268
350.3203627534982,69.43952837311772,362965390
349.8985763665459,-17.09119497572018,188619138
349.6884089835517,12.600695332600958,435187907
349.6437658432987,-29.96951684076387,218978885
349.5175773219436,-4.912916264354245,301135547
349.4900221870704,55.84065776026644,318631844
348.8960249362239,-35.41437152995702,218970233
348.8774599977209,-14.66850840479884,5796523
348.8594018734367,68.52333899441906,422609145
348.6797717176154,-7.571716168198744,4600989
348.6034045359344,-6.547389129466198,4601217
348.194176887737,17.86638701019661,97173520
348.0906957185231,10.784429459994456,405173130
347.8671287534092,29.4927265834368,90884697
347.8247885738759,5.324733045402135,262568916
347.6983469950667,42.83566986349206,455816370
347.5960284009902,-68.83856316661112,260795156
347.516204638075,63.96433127126489,268518702
347.4970602666328,55.11394371458394,315301267
347.1713269930119,-21.75032269120812,204328293
347.1458120717158,12.76126470789576,217978811
347.1322862536515,45.70302907907344,173387780
347.1275117787353,13.323293485833638,217978865
347.0543868458314,6.976718602303221,402891559
346.6880541808846,-77.35255992315729,392815631
346.5740372480823,24.5352080145307,436823466
346.3821770338616,51.42234712996996,252627215
346.2134754576097,-65.67595422485562,237328343
346.1776410888893,45.991224401856115,173175807
345.7690810517482,37.693328639397194,373928876
345.5129068115924,-26.51332079216489,12933046
344.9450530899943,16.487909581692342,217541509
344.5365110024113,68.96429001672394,2050727554
344.1931690015831,12.880681758965014,217329125
344.0539460175263,-13.32758003026604,111754737
343.9479545860602,-6.014072500581275,36726784
343.7950204652815,-63.1756998689012,237313246
343.7619560947369,37.07946492419061,2041278331
343.7480302051053,-62.03590215683982,237313550
343.4835640640775,-6.784830206077555,36694741
342.8523234476119,29.662959272690284,44195838
342.7596844043407,-50.19253482056709,161291020
342.6012126377492,32.52864872838452,431472762
342.4682717308524,58.57551029262804,444160759
342.2756445427164,22.60915122984419,435825249
341.6448595546183,40.405214347940216,129101920
341.4140242712264,20.275965213664787,434196824
341.1806510527639,-32.32886011808623,91513352
340.8543939184471,-26.383407781960823,47338338
340.7741741384599,58.726929074560715,428244499
340.6868007979146,-4.237474013930356,250326099
340.5505191564338,-51.75206875780932,161208596
340.3496680901574,26.46207439577302,118037792
340.1821561290803,-52.989918309094264,161175160
340.0215047387232,-45.525992326375174,117517295
339.5947253127475,31.571814391037417,115741447
339.3972452727848,8.479971013700819,399518437
339.2579069683016,57.95726730044633,416036999
339.2499335995867,-54.378429796608714,389010277
339.208028707267,-35.234396338552855,253936074
339.0929790474228,-23.27435490433634,399570361
339.0883654718653,-19.87371077514292,399571137
339.077559476381,-48.46920542844251,161154061
339.0329378597287,-1.6831723541186976,125250375
339.0129330081379,0.1230489607278901,293158354
338.8814414392584,-57.2740531126226,403221905
338.7841994277229,-42.73603378477786,89042812
338.5112316265299,-26.539149596346217,209363138
338.4756265280738,-38.54477379073023,152926212
338.298689725797,26.170859976469583,150692998
337.9392921686399,14.187016844564829,51813081
337.6195622497196,-0.3919054189376386,176104105
337.4107903159828,-20.837166885514563,69813909
337.3310435565784,-44.69476286330445,382421834
337.284933720522,6.379392938006384,419841161
337.2427210078748,-31.09861079872944,63281499
337.0475163385658,22.23736719840684,411339897
336.9128991541503,-56.144362730084104,219331395
336.8926669545088,-60.195295312884575,469904910
336.8384195447666,-34.18735140247666,2028045216
336.6860539910357,39.020493595854816,315138575
336.509416872704,-49.15495547398605,144002497
335.8896368089696,68.62450302236466,375785769
335.8079568626119,13.649106458469342,404580748
335.7569280293746,22.025195464600085,385468477
335.6842215553097,-6.298890112647442,39927600
335.3563848647721,-41.42487552746313,278772261
335.3501196733497,-26.848179439937333,441197076
334.9534392022752,-65.49105939111466,394521800
334.7382739662016,16.115811186008138,404514669
334.7140696139945,48.65785971639223,431067687
334.6512947204554,-20.210854413359783,206600616
333.8111412255223,-27.706969886488977,2028244270
333.6505901090524,-38.98698989017069,278615066
333.5497345456603,-49.32452309113163,143951121
333.2230649013652,23.633389415134967,258861145
332.9765582239247,56.8302313692339,2019536314
332.84178016615,5.551935409905695,398552565
332.6216405941084,-30.09583259697477,97403206
332.4474306675097,14.497536196121647,456793980
332.1234679619454,-13.686787911608231,75324965
332.0722147281862,39.11968281298742,372363437
331.9660859133797,34.4792456268479,162334232
331.9379528448089,25.339337558187076,26691554
331.9089759057268,-61.53359504345631,2026602766
331.7528905852198,-48.29721494963828,143854657
331.5608236876026,47.14733794074101,427942736
331.5100602799338,-0.7758350551703574,404722884
331.2721627067072,39.390902017490006,2005560304
331.0777160495511,-75.22357716864207,290404650
330.8980824822601,-13.447226508463409,102183555
330.6616370745252,-28.161794684132612,393891914
330.6191825825257,-41.242318816365994,197735254
330.5867856003058,-16.57699365561889,102177920
330.5590592782647,38.812111363928246,305557277
330.5231506410709,29.318460783414892,368286049
330.3370711033192,15.091684719871678,2000366026
330.3084400459727,-22.120907914868468,206409213
330.1873150652668,-57.19006304503559,265530194
329.9462072183413,29.611289765143333,283280702
329.599552509587,-58.89815587282475,394015496
329.506910619052,-43.46736960881685,355209885
329.4094935120448,-51.01052234722859,140045537
329.3746981594702,-5.865638826252527,241160001
329.1474967045159,-41.70506192986315,197684103
329.0889557401103,-54.639773173524205,393978659
328.7226404671289,-30.488578788439327,152251299
328.6719679731561,-4.305099915581859,241104752
328.3668669006064,43.5340234335586,455522746
328.1242570883587,34.128900514241465,329800842
328.1058138452951,2.387435456368032,405122007
328.0197062815425,-69.837326822022,2026216399
328.0124773518999,37.439106168870126,84198841
327.9307760863833,-5.046713420697394,240905045
327.9163604193207,59.2929297833234,283414280
327.8550096578083,-23.273031994483343,2028631542
327.811103303404,16.75636902651595,385057147
327.6689202517407,30.593683589367853,287926830
327.478614323945,28.28288280711574,16783095
327.4120796236788,-43.10403359280372,147423571
327.0789694950098,0.6588771974376252,270259091
326.9065206205073,-7.737287011009206,2024418048
326.3494260965182,35.536459589762295,287443040
325.8662709892441,41.72174277028902,2007480435
325.8503130310157,-6.997071914855176,333314441
325.6697900500423,20.996591687683978,354568302
325.5524874035513,32.347773846568124,239631587
325.5167704502831,22.874239779117595,297877352
325.4888930706996,-33.0087818186527,204440456
325.3688648436804,11.77286552096274,262305320
325.3568123647769,-48.832090165381274,139831293
325.2627530899456,9.395456385120502,305506867
325.0982250112434,-36.63268508994028,320965107
324.7053576524865,-40.6908137370565,320940332
324.6937492464199,23.156506195355348,367457851
324.4575784655104,32.054210007333076,266594895
324.1630502094816,-36.400664197677,382315106
324.1500496024275,22.07593629084439,330101285
324.0469502673451,-26.16660707636061,2028639478
324.0458122981205,-47.529746354699995,147266280
323.9649471265518,-39.84618313057632,2027687774
323.7114634468216,9.922072502880404,305190194
323.4698178037233,24.46339312846283,88591358
323.4408604164549,83.06153062218293,264452548
323.399086049467,-44.746815963975855,389662085
323.3963010302327,-4.539969366087604,269020902
323.0694730804229,0.2541207161133505,352817378
322.9376161002859,35.20117399223651,160512940
322.3964287132934,0.2254675439072479,352752386
321.9296799087499,-22.197010475151153,99730808
321.7411073722628,73.64434474169988,2023644871
321.6530584797353,-22.815689685595636,99673488
321.6100820614917,-22.732237396753103,99673513
321.608184299951,55.22650624554303,316271332
321.5080894521724,-42.4146534184996,147112823
321.4725884086022,-55.51604181255091,231692694
321.2421189040031,28.4338311864007,14976740
321.0825179009512,85.94608244213623,125580300
320.9796721754034,34.33816626123566,163802843
320.8225324837298,56.97194871266141,2018724911
320.6328873639606,66.01183057934405,321547580
320.3405431910768,-25.955026415210824,302299317
320.1756900399741,58.32253710483486,315136775
319.9056307295825,-55.838199466252554,231668155
319.7337822945517,54.21231528668666,314771701
319.5644345529127,-53.22334957068538,79353860
319.3896479760482,1.2636594041037177,376362649
319.3546156661382,-37.40829754838309,159746320
319.3236754619162,50.735082916913214,1976379547
319.2195125858584,73.84454641089567,323009972
318.8858953892553,-61.980350798976055,410414842
318.4984771878791,86.86868416212138,1981843319
318.4418815620964,26.357563803579342,387327138
318.4127606897356,71.81703631903169,388079618
318.3284799331575,-81.8219328385306,403995834
318.1841336258873,50.1048957083907,259773610
318.169718137829,-29.37232061100876,289934729
317.9435346520062,1.3482006793251335,292831588
317.7481077153043,17.775630811888217,126022532
317.4687441601828,65.12286615793421,376020501
317.4643515917422,42.951346230828875,136513972
316.6340691070173,-39.599951541495095,115108925
316.2195293912067,23.555348462324435,283903463
316.1163489096331,-3.229612277105702,248908169
315.8105366446371,-38.161616359501075,115042302
315.65926206438,6.12067694332786,459731790
315.5932649433525,-48.463469186085426,79056222
315.5852329007959,-41.750482289063115,115013365
315.4355573830247,31.809526967725308,428831740
315.3973607064494,15.185038446296812,456724995
315.3192912979634,18.348499410738533,258470866
315.3058118306114,8.586033481480705,459719950
315.2921195043512,-5.4643191907869655,248861930
315.2697235104514,-49.10774847786424,79020922
315.1902153334358,-45.309230097701914,126660367
315.1447206283973,21.38263987968941,289467229
315.1300682400015,50.85447906513254,289340949
315.0903236317045,34.43965107096486,428404202
314.6876386029449,7.56095327077487,354495184
314.0286838274289,-24.35984193969528,29477026
313.8706812943997,16.4585340177221,345265261
313.6945076231473,24.458120440700167,419411618
313.4288982392985,-4.995136956801665,248735093
313.3095463730028,-0.2693563794175874,248730637
313.2645750842111,29.767418234372887,283063053
312.7506354347146,-24.868564775654654,29257211
312.6574754662754,42.77183244520785,356613625
312.3782836324338,-30.084543225071695,152250936
312.3255325570927,-8.942708721348811,51820346
312.2972637957969,-54.77276404941344,1989330796
312.2612143728147,45.01007686133404,353096380
312.1946304926192,-69.59728661188906,372172502
312.0338995117338,39.86017490137274,194061710
311.9376776805105,32.65613051900025,232951587
311.7969722036376,-63.33764014131951,340999692
311.6488057538162,45.985906148039184,366740395
311.6170458814851,36.15815702259652,1959621869
311.3667655220035,38.74073094462062,66488952
311.2477532510474,24.96631194820911,282072868
311.1929808440208,15.553181110296348,341162644
311.0915799648467,-68.09028006272777,372109346
311.0043501603204,40.50411338276486,66140007
310.9550010238253,-39.05656384608838,1990832724
310.0857955206333,17.503148573255768,340803443
310.0469565815305,-3.279116404518264,248136622
309.673797930939,-36.82071392236937,291061781
309.6592449579889,-33.44319633981057,441357923
309.6504668164318,-60.476312147529256,351558953
309.5708291792045,-53.07448382041783,100603346
309.3695154998485,14.897931193938826,456645161
309.3219185564172,12.6916221339915,456663229
309.1912909255437,-25.24530597324984,212289921
308.8075413044517,18.988721741742165,314174614
308.7274097117334,-27.580363149893444,212254842
308.5892070602339,25.061315564319592,1947580574
308.0422338437355,21.90316945854934,417131337
307.4849244500842,39.22601604549132,16200170
307.1589248856675,-6.145024576862422,158571010
306.855120157875,48.97230802940053,277235925
306.773575568067,55.569387876329415,467224218
306.4470861488933,35.903232411147265,199179022
306.3460824636557,79.00131763391782,264027491
306.3337308343122,2.742885797625496,404643334
306.1784799627734,-12.69762835967926,428969253
305.9979253182545,-42.40706887110214,425819601
305.9037629901767,-11.26436889996076,157145180
305.5656367044867,22.71891583416875,402959206
305.2177405788474,-78.10628406441327,318020620
305.1146880091755,-49.12203742569413,166548685
305.1057046665205,-30.454499720553063,34515703
304.920599203964,19.79142142425822,314167396
304.7526305590443,40.28073556458456,1968420005
304.7285032002685,-57.35918606684295,387194629
304.6162685610521,35.52145008664742,203054851
304.4621267073128,-1.4476189397878356,244088526
304.3323842976458,-7.805425346503686,205447297
304.0738251338694,-54.561296506095175,360821180
303.7570034374074,-56.835741207316815,1989259270
303.480854630129,6.709863753429052,1986336350
303.43095464742,34.232478302662095,380298520
303.1354778669229,-59.953872302331305,1988697065
303.0929561505318,31.23065564917127,92633917
303.0048720829385,32.79562798235016,1964583807
302.77262733355,1.54546047800901,1984961687
302.7351163460641,-30.219616097171414,48938394
302.6782563416905,62.424919912266006,236865474
302.4435008098355,-77.35486859722972,469826577
302.4175360834405,-52.421414606462136,1990094034
302.283801398075,55.126633657659994,233418152
302.274290619232,-60.42878907173896,466199456
302.0991718003379,-66.07712795048458,409891330
301.9024326113837,17.70398444239941,86408822
301.883666608606,-30.20706504224172,48787590
301.6074293301269,-53.9514867571204,422043386
301.5704648225398,59.04044033096808,233390225
301.5419554045091,-43.93199448292965,129031954
301.0766787888215,-56.046816293974835,421990667
300.9562446002584,-14.292216184152108,13586300
300.869462844015,-28.78493238394706,301149358
300.4471575046522,-50.00133957920463,101359698
300.3110135812246,20.465964711585595,256755145
299.8262968100075,5.806187632923426,183422729
299.66120500953,-71.39623971255998,374341747
299.1838009940783,4.9842302880326335,228996879
299.1198304881046,-1.045547362957428,251903442
299.0952067150473,64.23274421222769,256459794
298.4496819777481,-43.12089112469553,80171044
298.2762677207404,-7.698393540230778,238047258
298.23946512379,24.22475833932004,11716579
298.1956377553367,-7.462402032254758,238053018
298.1161788722952,25.158763179656464,11626063
298.0820294944258,-38.77082741254405,300284179
297.5107716754129,44.98899715429725,273241757
297.3583062004172,-44.08689828591434,79956635
297.3485024123124,7.791587218076653,69872638
297.3326597262193,-27.207882290329156,97671864
296.3821940204825,16.45945521937809,344063283
296.2970273838711,-44.99849922885331,79755479
296.2283129332621,-36.05364091083665,299749573
295.9342015624257,52.29243538822624,27688847
295.9321889663548,50.07740338316451,27685055
295.9172520048747,60.483636541621095,229485883
295.5540861031397,37.53332594965885,184065812
294.9796149672049,9.538651035817878,1908147782
294.6909444240154,26.79782647392749,1859153737
294.6171585042472,32.88821417216278,69690429
294.4412250198753,59.00841950651838,424699808
294.3427682591707,-29.284770523109152,444074627
294.3094997066659,27.721965844082483,1859784934
294.2845635406023,-51.56873586840804,404156391
294.0773693746511,26.5488141008145,213491238
293.9245854254733,-13.502501976040708,439180496
293.7427827555906,-50.703340118206626,424944753
293.4581913857735,18.867441656753357,1846689686
293.2360384397153,-71.7675201204767,376718305
292.9869075185181,1.295520249667992,224187656
292.9217171754566,16.807375558108017,1920376931
292.8520444506227,57.072141278431715,287259816
292.4111297688326,11.298326063471617,134846687
292.2509640286325,-7.252043701427742,99967781
291.9323946321399,80.23408672646954,1884597797
291.9295806204555,-3.9311593061395103,415546033
291.8589857033246,10.11861662173965,1911836781
291.8293266322839,-70.8009934711714,382468751
291.7722437377472,11.414633923413788,1914435765
291.6119077731095,46.33776149862735,62918265
291.2568308220569,-75.51300496131587,364154544
291.1798041555213,-48.129012052207926,424837968
290.9970123214632,21.683979183574817,1852262320
290.6812003391362,-6.684797123248167,391226933
290.4182563607856,14.677830427187898,338305380
290.4149248172647,0.1090424826913093,112533779
290.362100734884,6.222660165279087,324788652
290.1452376415212,-7.667404304342344,3567346
290.1435479333792,-47.25836395692217,61965938
290.0123660191207,-36.18465144727695,98120806
289.8654948511653,39.9778356353586,122139438
289.7444382467316,38.72151454983126,394178499
289.7093567263582,33.600778645203455,30714849
289.6866343773816,-59.77628976728872,219942866
289.599577612519,59.998201984332674,229966905
289.5474491751436,72.62363981654161,267544200
289.336160222596,44.87765628152391,159048032
289.2100693606518,9.579522296630604,211633150
289.1696277546205,-5.6548957746383355,160751823
289.0203372205723,-9.122139165601247,205037919
288.9938875287467,-30.59315787279664,31631062
288.6224472882497,-54.672304731948586,201658043
288.4112177077547,13.606796833128874,397832671
288.3087671652624,34.734394073865495,29898428
288.2034452533698,53.72100623711164,298900716
288.1310227343704,-3.5256554181249657,49472361
287.1176117117791,-5.720811377541075,310441230
286.8615128668571,28.128716461814275,451788628
286.8228234999313,36.66686375338309,120968638
286.8013600104124,32.28101897179183,42550954
286.3562086542908,-49.9406736947968,7088082
285.8330620821268,60.59833956276478,230384389
285.3868548063591,14.96898250742938,1802959882
285.072309291254,39.37541857127032,1716011803
285.0438740245104,70.66652753906988,229797408
284.9557239392639,11.97862193405362,222612556
284.3759655471045,33.95872722574947,20609183
284.3691098892997,40.593204564495686,1716398518
282.449430181921,-9.963257232467894,1754231033
282.4011092201292,58.84261559023173,232681995
282.3919534041454,40.33762007053538,390131308
282.0681452636968,-14.25628742088634,427832606
281.9233284741538,12.442162852314228,330191759
281.9125999232254,1.959481060215184,1785994499
281.7521201081823,18.185921627901863,348147261
281.4294963919218,74.08789889865731,1718258821
281.2882027182484,68.37628263494418,229762574
281.203674135397,-53.58322920902534,304704850
280.8985146351666,27.67372341250204,1815289790
280.8566038830056,4.339980896810182,110639468
280.7395620487525,-11.149222462526277,1746508961
280.6169104855287,-61.86628043095442,1816553323
280.6078705300879,-78.08615295191743,351918143
280.4911131943383,53.63811056484795,47875421
280.255123660613,61.342520527544856,233528682
280.2473062433637,39.83377322392729,157849707
280.2243295586312,-48.34454627223946,158063848
279.5314211989756,60.36167808115264,424461085
279.462473790083,-72.88737666571876,344165518
279.2832117383859,-76.9856501221532,344130696
279.104152083215,-37.2205743260349,314937398
278.6220758285622,18.183759138823422,7988895
278.4877906350669,-46.888624905225896,63685911
278.4645953291086,-69.70102516743627,304696712
278.4582157513947,-30.88523757811232,272528943
278.1734025633122,-7.558324558171735,1661530191
277.995121332903,46.974880203395934,122885127
277.6651024457013,-10.617695499492717,1660230465
277.5824046874412,54.79216972194683,390019679
277.2911485745855,-4.494509754562842,1668032161
277.2079920932278,34.61392935937137,24198408
277.0504035576806,-64.0841010879009,344984889
276.8034207209813,4.061735000478917,1673098953
276.3752142235699,-65.90120571851801,365958965
276.2629823467961,-29.529003265674376,51707017
276.1702843497862,-3.3332868867914804,131606143
276.1352910422228,29.520725105330804,85339363
276.0344631011385,35.27176222556673,23936802
276.0180151415966,-13.147921434304353,332582461
275.9042176622039,41.067866920573486,288753941
275.8133984850126,17.110454988339605,157101761
275.6667347641755,-35.44477641331873,65093294
275.4126587980649,14.69925015592828,156747281
275.3339863182784,61.01561311057306,233688182
275.1240580208701,58.07804683902253,357686299
275.0310365419202,-33.666881947346994,1570089672
274.9906513018366,3.5614715470512164,1671955069
274.8056829652703,-12.148964985487904,1659166683
274.7261138405073,-47.96342518283158,349993999
274.2750771257661,13.468650786638404,286879249
273.4524062951602,21.32256672574607,329516113
272.9202903326715,28.4934506097793,313894558
272.7695053525077,19.61608653992761,235612536
272.7443608339096,31.327961071239763,313812497
272.4384676264661,-3.7367097638891953,250664184
272.3314145421405,29.956121007142382,332689126
271.8474122720613,3.9499365755873392,17787432
271.5013254454091,-0.4558462642932047,41740004
271.0974765330514,21.35044316373465,135411351
270.9756123288786,-37.868194018086555,327850372
270.6264345437778,80.66401906290817,288470165
270.6187228893007,0.988656481128708,382939950
270.5772867946132,13.901812170158912,1681377405
270.4620514629634,10.56706356139684,414670123
270.3005295747222,27.08866352875076,158965515
270.2499511134553,-69.18270540090862,295177299
270.0395540193267,68.59744571658939,219099282
269.8806575446351,-62.0196180604031,380829785
269.784706883785,-12.496222337186028,1493804858
269.6914756739206,-55.02187322637036,76392634
269.6792309037524,-60.38143020747121,380779964
269.5249879652785,-60.70195706876195,380779251
269.4121392457794,19.404466692580776,275428106
269.3009070615272,28.665601064502063,158704348
269.1234983573123,-7.380272738280764,8848840
268.8538111717635,27.807834428634372,285138077
268.4951796442629,-31.124734802804117,1424358009
268.4671344074668,33.106421700712566,10494697
268.2705788214807,-67.58476845397048,294840275
268.2323225102888,9.797077914484388,277255078
267.9406484721901,38.33779797622079,116263538
267.8233045533377,-42.838961048846414,21781185
267.4081765462069,82.78863973768209,1401136097
267.260259172148,-34.548803053817934,1413289717
267.2556832896259,-48.56379767004866,363900224
267.1266000740668,-72.28945279508855,256156660
267.112959074912,45.05754695793945,193679430
267.0161229051483,70.88157381434476,233212451
266.9458826191219,-52.12016758327481,471013569
266.9004492986834,-54.61001942073009,75306625
266.545673982487,-62.863215018250386,1510348806
266.1465973271691,-72.9931627244455,1509052263
266.0306542785092,68.2381299805401,233206916
265.9906499603993,12.892400088722528,43910120
265.9546566567115,-39.14032929528653,149863849
265.934442816601,-74.41049075195855,343296348
265.8445760299887,14.582481256276733,43905752
265.7900522467945,-70.73361502866581,1509273062
265.7295868536296,51.60197681723532,335963647
265.6962669848697,-65.08677867579543,1510180735
265.3626981498638,-65.06209538287237,306519365
264.7413162219239,13.32681205158634,1505419059
264.6483969402619,41.87613150657979,157444846
264.5107964065527,66.8964833440169,233197921
264.2522973062449,-54.43440976973922,1513718072
264.0353254844569,61.04133832681089,219780528
263.9736114788525,80.35614273225488,288344719
263.7657124710746,15.577827182492682,289676144
263.4629138963777,47.75715181602132,1400481144
263.3779592289212,-35.0491579038226,1547179528
263.2352094593483,-87.16802598134693,451533898
262.5965518971267,-57.92340154887308,360460993
262.5852661024125,13.773231733899143,400148703
262.4433264925761,50.16773734861203,188816996
262.0058649768214,69.64397909971831,219884489
261.9075401863171,-36.00448597013764,1547145135
261.6807999573704,58.62564636163431,198456017
260.6246811151634,26.757713463095016,286378270
260.5288527258419,36.04160074128587,101769451
259.7548662987718,-54.77200521826024,367227831
259.4282985183852,-30.77537867982426,1358161131
259.3044755401149,-30.65035701638281,1358931692
259.2169223340522,-59.11012541855612,380174982
258.8958101549487,33.21711706236134,9532180
258.5267057932011,62.64674855147992,232608294
258.4829128854093,-57.63914548665024,173989338
258.2746730693291,69.52222686589576,219863212
257.9819665816485,23.01634398991852,356103067
257.3570052270282,-44.11056006421276,1337689597
257.289506935226,47.52630542508433,219083245
257.2543927971766,-51.02121191046879,213230879
257.216867381474,33.21557574701937,21860382
256.7830147054645,22.40767769481725,1309228385
256.6048961263371,-76.38487228534831,311027358
256.3791474018555,48.05253987833092,274677205
256.3769859404461,48.053122598778906,274677206
255.7347230090335,-53.24414399983234,212118919
255.4375112979235,-52.7705544378664,1324586336
255.2835070964679,30.259568105053997,21633235
255.1628839859223,-87.3984296359441,451507703
254.9515712790501,44.01822731273335,115613388
254.2912014468113,21.444299762560085,347629140
253.6703944760107,57.70459929288359,199710552
253.6198552842559,63.65547940741603,287150240
253.1814765830533,-33.572036460297355,33449927
252.864695135288,-34.46936197641504,1361678528
252.7242587747551,77.81275449839131,229673607
252.7220562027701,-37.94983366878484,337246237
252.5835443073965,40.622945442132455,43273224
252.573756648627,-36.796897390090855,336577701
252.5341032106867,37.019378814838745,43274413
252.4689364337973,18.173405626732205,150554206
252.3342445411016,37.47261901034546,57333022
252.1571658134239,-35.63862579675115,1360103362
252.1079377780889,59.05497068953857,199666369
251.8542816584477,-54.71165849827242,1321954265
251.8257980679459,32.47590828462847,219074038
251.5825534741531,19.76723399825724,258200088
251.3695378928495,64.89427732183985,289538721
250.7595865807208,38.6888431468539,57192159
250.4026207281969,15.20755473903528,263723973
250.2372225691007,53.685075007864384,274239484
249.8658126663325,33.42077106173795,57103541
249.6684787064657,15.90427599677895,341307177
249.6094700304197,35.00334295451649,57058301
249.1484884775892,60.700060486903226,198239605
249.0512911535621,52.90240382291995,1201093544
248.7573356070423,43.29208824427913,115173690
248.6747288486215,17.60932387741048,148120303
248.5806922912217,57.17446098178006,199574211
248.5498625676396,75.98331288995703,1201364356
248.4138203857697,39.51456232902837,406811054
248.181703982112,-48.16028972826036,21938862
247.7354727842334,-41.8850953179678,29562411
247.7228586953647,85.12613132420026,160185214
247.1014373594074,36.77438726537573,255908093
246.7607203045337,-54.18615443743001,220978100
246.6646283958808,74.50559015224704,320323992
246.1914851362154,-53.73642164085011,4040541
245.8914359505284,-39.22948746474345,4400550
245.6437143686633,25.921037936322513,309906358
245.3502323886023,51.193790819328136,162618409
245.1432796807979,-59.27253282239122,208712116
245.1024405591383,52.389112603576514,1201085926
245.0893850386771,64.60016265092378,198182753
244.2862620288632,15.910889853715297,157153132
244.2178935586529,13.572272046061707,157154110
243.3915479656881,-44.619563452145506,164637295
243.3190895732074,55.35717970637982,207427565
243.2589359825662,16.531234377226234,119973772
243.2567635298216,23.808465801423235,459285614
242.8567551085962,13.369230871170126,119956431
242.7225866592018,11.731249426688038,1204673951
242.3953585153001,-68.27177906298934,361165313
242.0916863288587,42.0959059912203,219477980
241.8514358594172,29.556614551201104,236328654
241.4013813972112,68.23502383342365,237104515
241.3380466643878,43.07625876062987,219472741
240.6747953826618,57.97115619816701,313424882
240.4673178662047,38.08185502204723,24055062
240.3471732687889,36.80710083126934,24054308
240.0751376495709,-34.50892132549716,93287730
239.7402339963962,4.284440514729848,272967708
239.0783354978592,21.39839683676303,229554602
238.7584203730664,35.22445178912754,188576708
238.109187274687,18.172376926575858,422975717
237.8141822171988,14.782880764150422,284761884
237.6464421318546,40.433016603534085,29267489
237.4371492160515,1.431503916968319,272673382
237.4075542989711,-39.915687194475765,295851329
237.3947366933107,5.588079184483274,272675206
237.2941458132249,25.547266580268538,320332794
237.1803605533676,47.493328009033505,156073827
236.9780077905483,-43.467277994778506,254757058
236.9768484466157,24.344686959296244,283922021
236.8727004363526,-37.919946060994015,1170234091
236.7426315207982,-36.77860638385603,179059663
236.5222606043417,37.85769920586022,316415931
236.3424443748439,-27.66872762323385,23345982
236.0810744956489,18.111606593041085,345644126
235.5596042672596,-3.6921849605963097,46377509
235.437172753478,64.89776678282702,458484139
235.3938840588073,25.391396435708256,255858445
235.2536594147861,-36.37098424436896,175575716
235.138122284639,33.148292986189965,16992652
234.8669380588027,-34.083213813103974,8158475
234.8168698394228,-72.43066657010442,425858182
234.4339201899956,65.03095127688734,198316592
234.1454916075544,-5.877703998646382,46199750
234.066522248604,50.23001943338624,235567807
233.8462044579636,11.260561812088104,393116651
233.7995153520246,-26.933012275013873,186695693
233.7911541704025,3.1875618248169935,446177797
233.7734531650516,12.79509004208615,157110489
233.5247116279967,-2.452866514842616,20996793
232.6542460698511,-35.91812045840029,149367380
232.6421493744734,-75.09065359460362,425639147
232.6130531953146,87.81357573490257,160119816
232.4602685654527,8.929607983621617,393015278
232.4292122706512,48.60685514594209,235559031
232.4228899946687,6.066811962207682,393016105
232.3752489638747,-35.6602673631337,54660667
232.2061857082189,-1.4828347541927691,1103322087
232.1159549584877,-25.250916110757583,185053274
