ID, tic_id, r_s, e_r_s, r_p, a, real_period, inc, period, duration, depth, vshape, snr, oot_variability
011906,377261756,6531908.478090957,47187.436613152524,0.525,2570794361.8587527,1.0742361817999428,89.99999998867254,2.5957614460814007,0.025 d,0.0018853545188903809,1.9999900995843158,0.02641214689198071,0.07138210031168707
011906,377261756,6531908.478090957,47187.436613152524,0.525,2570794361.8587527,1.0742361817999428,89.99999998867254,1.0113120869487369,0.025 d,-0.0006004571914672852,1.9999904692979456,-0.008411051133575834,0.07138907871696765
011906,377261756,6531908.478090957,47187.436613152524,0.525,2570794361.8587527,1.0742361817999428,89.99999998867254,4.315943200533659,0.025 d,0.0012658536434173584,1.9999892814075675,0.01772777760841899,0.07140509495201472
011907,377261756,6531908.478090957,47187.436613152524,0.525,3167585910.147392,1.4692353586425042,89.99999999080669,6.969235641634904,0.025 d,0.01519244909286499,1.9999889399878887,0.21290116319460414,0.0713591643413343
011907,377261756,6531908.478090957,47187.436613152524,0.525,3167585910.147392,1.4692353586425042,89.99999999080669,2.5957614460814007,0.025 d,0.0018853545188903809,1.9999900995843158,0.02641214689198071,0.07138210031168707
011907,377261756,6531908.478090957,47187.436613152524,0.525,3167585910.147392,1.4692353586425042,89.99999999080669,1.0113120869487369,0.025 d,-0.0006004571914672852,1.9999904692979456,-0.008411051133575834,0.07138907871696765
011907,377261756,6531908.478090957,47187.436613152524,0.525,3167585910.147392,1.4692353586425042,89.99999999080669,4.315943200533659,0.025 d,0.0012658536434173584,1.9999892814075675,0.01772777760841899,0.07140509495201472
011908,377261756,6531908.478090957,47187.436613152524,0.525,3856191542.7881303,1.9734978814841448,89.99999999244835,6.969235641634904,0.025 d,0.01519244909286499,1.9999889399878887,0.21290116319460414,0.0713591643413343
011908,377261756,6531908.478090957,47187.436613152524,0.525,3856191542.7881303,1.9734978814841448,89.99999999244835,2.5957614460814007,0.025 d,0.0018853545188903809,1.9999900995843158,0.02641214689198071,0.07138210031168707
011908,377261756,6531908.478090957,47187.436613152524,0.525,3856191542.7881303,1.9734978814841448,89.99999999244835,1.0113120869487369,0.025 d,-0.0006004571914672852,1.9999904692979456,-0.008411051133575834,0.07138907871696765
