ID,tic_id,r_s,e_r_s,r_p,a,P_days,inc,period,duration,vshape,median,mean,max_depth,oot_variability,snr
000036,155872634,6915749.692197387,56476.72124856753,0.624862583341067,2727209345.0599265,1.0774018568819017,90,5.386592452317228,0.017 d,1.8421052631578947,nan,nan,nan,0.005726728039117868,nan
000037,119973772,6485248.970957626,64236.25292829053,2.8341961732541914,4479454882.645061,2.4975067700197977,90,2.498360500639138,0.01 d,2.0,0.2148289065716914,0.2481214094794717,0.43123137880477025,0.02510064995037609,9.88460156804482
000037,119973772,6485248.970957626,64236.25292829053,2.8341961732541914,4479454882.645061,2.4975067700197977,90,7.4894584414162395,0.01 d,1.8181818181818181,nan,nan,nan,0.04625711572495221,nan
000037,119973772,6485248.970957626,64236.25292829053,2.8341961732541914,4479454882.645061,2.4975067700197977,90,4.9955497984808765,0.01 d,2.0,nan,nan,nan,0.04162010261036856,nan
000037,119973772,6485248.970957626,64236.25292829053,2.8341961732541914,4479454882.645061,2.4975067700197977,90,1.2494731196658173,0.01 d,1.8181818181818181,nan,nan,nan,0.02085120624304831,nan
000038,83784306,6053150.08202967,27331.048967992894,0.879980727410835,13708436221.87127,14.827523297905177,90,5.723928321388199,0.013000000000000001 d,1.2,0.23035907745361328,0.23035907745361328,0.2504832545916239,0.05539210847466229,4.154852373182513
000038,83784306,6053150.08202967,27331.048967992894,0.879980727410835,13708436221.87127,14.827523297905177,90,1.6664334802210825,0.013000000000000001 d,2.0,nan,nan,nan,0.02859024148807979,nan
000038,83784306,6053150.08202967,27331.048967992894,0.879980727410835,13708436221.87127,14.827523297905177,90,2.862635145984264,0.013000000000000001 d,1.9333333333333333,0.125163231577192,0.125163231577192,0.125163231577192,0.0372577340209822,3.345314779876524
000038,83784306,6053150.08202967,27331.048967992894,0.879980727410835,13708436221.87127,14.827523297905177,90,9.305393301998265,0.013000000000000001 d,nan,nan,nan,nan,nan,nan
000039,263638925,6554498.324954804,83916.26582682265,3.0154956576590823,13954627400.782253,13.515343453808422,90,6.760753704587858,0.013000000000000001 d,2.0,0.4406299157576128,0.42945623768756025,0.5276534978425174,0.04306846179279308,9.966975997447497
000039,263638925,6554498.324954804,83916.26582682265,3.0154956576590823,13954627400.782253,13.515343453808422,90,4.504426163869196,0.013000000000000001 d,1.9333333333333333,nan,nan,nan,0.03875947875435993,nan
000039,263638925,6554498.324954804,83916.26582682265,3.0154956576590823,13954627400.782253,13.515343453808422,90,8.866013392804991,0.013000000000000001 d,1.8666666666666667,nan,nan,nan,0.05481548912169155,nan
000039,263638925,6554498.324954804,83916.26582682265,3.0154956576590823,13954627400.782253,13.515343453808422,90,2.7030338848398574,0.013000000000000001 d,1.8571428571428572,nan,nan,nan,0.029038623757195434,nan
000040,451889662,6341404.484306052,67977.38464777103,0.6274178386488293,9251597842.34643,7.666653587924467,90,9.910415016247127,0.015 d,1.0588235294117647,0.4012151135050732,0.4012151135050732,0.44843715688456665,0.1061353986987882,3.772747607741415
000040,451889662,6341404.484306052,67977.38464777103,0.6274178386488293,9251597842.34643,7.666653587924467,90,6.419825222139556,0.015 d,1.6470588235294117,nan,nan,nan,0.0852613511572275,nan
000040,451889662,6341404.484306052,67977.38464777103,0.6274178386488293,9251597842.34643,7.666653587924467,90,1.0033802754129233,0.015 d,1.6470588235294106,nan,nan,nan,0.03446256321363748,nan
000040,451889662,6341404.484306052,67977.38464777103,0.6274178386488293,9251597842.34643,7.666653587924467,90,1.477462155385875,0.015 d,1.4705882352941178,nan,nan,nan,0.04117097102320142,nan
000041,365153725,6379462.960849733,76651.3743224001,1.522613297322714,6863569718.470817,4.855207530953954,90,1.618402229342158,0.01 d,1.2727272727272727,0.25027814612301535,0.20661910684986362,0.2636595687392801,0.014696266315974866,14.044878723670344
000041,365153725,6379462.960849733,76651.3743224001,1.522613297322714,6863569718.470817,4.855207530953954,90,7.97641099011165,0.01 d,1.8181818181818181,nan,nan,nan,0.03431028564300182,nan
000041,365153725,6379462.960849733,76651.3743224001,1.522613297322714,6863569718.470817,4.855207530953954,90,4.857024542863427,0.01 d,1.9090909090909092,nan,nan,nan,0.02663203183636911,nan
000041,365153725,6379462.960849733,76651.3743224001,1.522613297322714,6863569718.470817,4.855207530953954,90,9.711772168232287,0.01 d,1.7272727272727273,nan,nan,nan,0.03735730444223092,nan
000042,157201137,6305225.485895618,107561.04434167781,0.7782121116678603,5922584217.47125,3.9607263555468606,90,6.419825222139556,0.01 d,1.1818181818181819,0.20990001328552177,0.20990001328552177,0.24837861445106713,0.05132779538566477,4.0860445727850685
000042,157201137,6305225.485895618,107561.04434167781,0.7782121116678603,5922584217.47125,3.9607263555468606,90,9.899273470424783,0.01 d,1.5454545454545454,nan,nan,nan,nan,nan
000042,157201137,6305225.485895618,107561.04434167781,0.7782121116678603,5922584217.47125,3.9607263555468606,90,3.993630269576551,0.01 d,1.6363636363636236,nan,nan,nan,0.040187436718043874,nan
000042,157201137,6305225.485895618,107561.04434167781,0.7782121116678603,5922584217.47125,3.9607263555468606,90,2.852991249809248,0.01 d,2.0,nan,nan,nan,0.03344517562553631,nan
000043,459822191,7262203.553484866,499583.5722397729,1.50107248709156,4737885045.337958,2.292625173344149,90,2.2936523977425733,0.012 d,2.0,nan,nan,nan,0.052311414638282705,nan
000043,459822191,7262203.553484866,499583.5722397729,1.50107248709156,4737885045.337958,2.292625173344149,90,4.586229557502552,0.012 d,2.0,0.2960727416015819,0.2960727416015819,0.2960727416015819,0.08140138157878375,3.6311681257791935
000043,459822191,7262203.553484866,499583.5722397729,1.50107248709156,4737885045.337958,2.292625173344149,90,9.170309143099171,0.012 d,2.0,nan,nan,nan,nan,nan
000043,459822191,7262203.553484866,499583.5722397729,1.50107248709156,4737885045.337958,2.292625173344149,90,6.875794869296535,0.012 d,1.5384615384615385,nan,nan,nan,nan,nan
