ra_deg            , dec_deg             , tic_id    , Tmag
359.0647650221173 , 32.37774474913487   , 2054308463, 18.4176
359.0521190795063 , 38.225261816156184  , 2054411948, 18.3838
359.04414673342393, -37.93648547325824  , 2051740329, 18.4108
359.0284997999379 , 8.056185071610857   , 408444151 , 16.1956
359.02234297970034, 22.69370712771889   , 2054006624, 18.5477
359.00184836212054, 60.12881955523041   , 400390113 , 16.5495
358.9890384622549 , 38.0025272806025    , 2054408558, 17.24
358.9657305327566 , -58.51813322935193  , 2055223068, 18.4563
358.9577758392601 , -12.740075114128922 , 2052345813, 19.1045
358.9449477160268 , 12.70841357526886   , 2053310255, 17.7745
358.9262862260269 , 35.35951301226995   , 2054350776, 17.2637
358.9262198577403 , -11.432418593416742 , 471013718 , 16.79
358.9032171093883 , 50.88255706945169   , 2042719238, 17.8854
